Ano;Mes;UF;IMPOSTO SOBRE IMPORTACAO;IMPOSTO SOBRE EXPORTACAO;IPI - FUMO;IPI - BEBIDAS;IPI - AUTOMOVEIS;IPI - VINCULADO  IMPORTACAO;IPI - OUTROS
2012;Agosto;PB;15612698,42;-51,88;0;3637298,24;0;1053336,78;3625091,13
2012;Agosto;PE;63274074,78;55598,28;0;11664254,9;441118,04;44477004,1;39713527,06
2012;Agosto;PI;64555,67;-45,69;0;902386,25;0;0;1398310,14
2012;Agosto;PR;264366212,6;1734892,59;1372,8;5057027,67;19198941,77;131833087,3;90842195,58
2012;Agosto;RJ;271563514,7;3922,87;366059,28;28547870,39;3437348,29;132988027,5;113719607,8
2012;Agosto;RN;750557,3;7,5;0;1433731,52;1853,61;205745,08;2777683,67
2012;Agosto;RO;270910,62;-15,35;0;7375,09;16994,26;58748,74;1923279,05
2012;Agosto;RR;14078,87;-1,15;0;0;0;24,63;12090,94
2012;Agosto;RS;104592931,9;115958,95;127858265,6;9691801,15;265833,51;115731513,9;106956280,7
2012;Agosto;SC;321493260,2;83931,12;51438,96;6675620,29;507,64;122581721,1;92925437,8
2012;Agosto;SE;54612,5;4,47;124839,85;4953616,01;0;634873,25;2317846,13
2012;Agosto;SP;1351810634;1068146,45;1599531,93;77888019,97;70138987,34;516463491,3;870522235,4
2012;Agosto;TO;40547,22;1645,09;0;0;0;0;1136073,98
2012;Setembro;AC;584,89;418,6;0;0;6751,07;1446,54;24103,49
2012;Setembro;AL;101781,5;20253,26;0;242787,05;0;29196,33;2219423,94
2012;Setembro;AM;49578216,47;-556,63;0;2391034,18;302282,93;8247381,66;7859682,81
2012;Setembro;AP;21059,09;2478,76;0;0;0;58348,44;81283,87
2012;Setembro;BA;47701072,13;180783,42;159158,71;12584849,68;0;35273005,54;47829091,92
2012;Setembro;CE;44141382,12;50327,27;0;8145460,37;20371,05;14625493,39;9945077,89
2012;Setembro;DF;5560627,95;53,93;0;2648010,12;0;4577197,49;11443911,02
2012;Setembro;ES;178806456,9;102,34;20925,6;226761,19;25813162,75;152565261,5;51056208,2
2012;Setembro;GO;21702931,61;59816,55;7555,63;3595849,82;231949,71;6752588,63;12715255,97
2012;Setembro;MA;8750096,77;878,5;73,69;7874563,65;0;1177441,23;1797668,96
2012;Setembro;MG;67948294,93;5612,49;156283769,9;18695729,63;54927141,78;55122607,52;93272389,54
2012;Setembro;MS;204264,09;-657,29;315;162324,67;40876,09;1058271,85;5385996,17
2012;Setembro;MT;1710507,9;27919,75;0;8334992,87;0;1054545,86;2048393,61
2012;Setembro;PA;6051748,16;248106,02;0;4084790,96;0;3152528,61;3842785,52
2012;Setembro;PB;7203442,96;3561,61;0;4885583,68;0;2374062,87;3317593,48
2012;Setembro;PE;51646609,38;74601,07;30,05;13937203,53;141054,8;39724625,48;41642920,94
2012;Setembro;PI;46234,61;12,84;0;1854037,76;0;27446,99;2087558,81
2012;Setembro;PR;254181077,5;1243410,68;447,75;6543569,7;66230652,37;113860788,6;104410633,9
2012;Setembro;RJ;236586198,3;4996,19;842764,62;28692083,44;24775170,52;109968342,7;121480346,1
2012;Setembro;RN;914826,7;23,12;0;1673535,67;5302,05;358009,28;2958959,99
2012;Setembro;RO;10962,89;491,89;0;8183,35;16957,61;871,81;2465860,67
2012;Setembro;RR;21712,33;8,72;0;0;3422,44;15180,91;13136,14
2012;Setembro;RS;78327541,17;56338,88;162945730,3;10503382,29;12110435,95;71807810,23;118433637,9
2012;Setembro;SC;283692321,8;63079,41;0;10696943,12;7857,77;113218998;110214704,1
2012;Setembro;SE;286916,16;-10,67;209227,03;6221716,17;0;493838,61;4292607,9
2012;Setembro;SP;1166336776;1021584,01;1640778,71;94281881,59;137498595,7;441264596,4;842827426,4
2012;Setembro;TO;3255,65;5414,77;0;4405,78;0;0;1236801,37
2012;Outubro;AC;2059,79;-0,12;0;0;5357,59;41,76;22559,61
2012;Outubro;AL;188688,73;3624,41;0;20533,5;5135,37;192364,8;3007002,17
2012;Outubro;AM;40594450,89;-2500,17;0;3059507,67;0;13315134,87;6753698,81
2012;Outubro;AP;273011,2;15,4;0;0;0;64396,79;91489,67
2012;Outubro;BA;77154143,62;13405,99;157532,1;7415845,09;0;54306624,36;48551522,95
2012;Outubro;CE;55492208,93;24624,73;0;6722544,16;12029,04;12692962,71;52851407,19
2012;Outubro;DF;4248820,74;52,06;190,44;2764712,41;18711,9;2410358,02;4074336,39
2012;Outubro;ES;212302048;5467,85;15376,62;161781,94;13668783,97;153579608,4;49103527,65
2012;Outubro;GO;50180523,43;16884,75;8277,27;4277996,93;5068,2;47687606,7;11990418,3
2012;Outubro;MA;12700932,86;451,52;0;1670716,27;0;1050145,76;913360,82
2012;Outubro;MG;86681500,88;22445,06;180721677,9;10440609,3;47884397,44;70112814,52;88591307,87
2012;Outubro;MS;235985,29;781,44;315;56859,53;0;429711,04;5756919,59
2012;Outubro;MT;2500512,64;380,72;0;5417431,87;417,76;2612483,81;2172502,71
2012;Outubro;PA;5860455,89;286179,35;0;1804761,97;0;2695325,69;2918480,34
2012;Outubro;PB;11360727,38;-179,78;0;4382036,21;0;1667449,65;2968122,87
2012;Outubro;PE;71872879,84;39365,13;0;19229953,81;375045,87;66699301,5;31643879,54
2012;Outubro;PI;39211,78;-42,84;0;23448,15;3966,6;13145,68;2554872,32
2012;Outubro;PR;263200283,2;1453936,18;0;4534396,59;33733167,33;124040131,1;90899071,27
2012;Outubro;RJ;337334782;4473,65;4223400,27;15218791,7;22018495,27;128684479,8;105796801
2012;Outubro;RN;890231,33;-5,46;0;1636563,81;2649,18;191426,19;3475119,21
2012;Outubro;RO;412303,47;-14,66;0;7695,19;15237,01;72,85;2902364,21
2012;Outubro;RR;35699,83;-1,17;0;0;0;249,2;12685,84
2012;Outubro;RS;103472072,5;146162,47;146534076,9;9394181,76;10014411,41;98914672,06;101311076,7
2012;Outubro;SC;373545967,7;316050,91;50000;9662536,98;507,64;136366718,3;108308659,8
2012;Outubro;SE;324501,8;-1,64;139506,18;5344,59;0;245275,6;2229268,47
2012;Outubro;SP;1359639024;1095475,6;1965305,07;53135300,45;70258359,93;503659996,2;801657840,7
2012;Outubro;TO;6980,92;1669;0;13528,69;0;0;823503,24
2012;Novembro;AC;3214,53;0;0;0;3386,78;1708,7;23440,93
2012;Novembro;AL;21537,6;2085,99;0;24260,92;3605,07;0;2559773,59
2012;Novembro;AM;45590803,12;-143,68;0;490210,43;474009,78;10608613,43;6593639,78
2012;Novembro;AP;14245,52;1985,89;0;0;0;322844,09;75479,98
2012;Novembro;BA;45457850,57;13478,2;197887,67;16755003,59;0;32566503,95;45061457,39
2012;Novembro;CE;42778955,25;-127,94;859,52;13028734,05;6479,43;12074635,62;7602807,46
2012;Novembro;DF;2779140,04;2602,81;3407,26;3215511,76;0;1993338,67;3855643,14
2012;Novembro;ES;173230221,9;1995,46;27488,31;188764,14;13114024,52;150571795,5;48795003,68
2012;Novembro;GO;40908992,86;16973,84;10641,09;10358869,27;7361018,27;36900473,57;11416186,02
2012;Novembro;MA;9223462,55;453,71;0;4112016,3;0;1034383,24;2761718,11
2012;Novembro;MG;74503040,69;1708,31;244943681,5;24011928,31;52318822,75;55755215,06;88184702,11
2012;Novembro;MS;251056,83;724,05;525;134189,03;0;120809,77;6513746,27
2012;Novembro;MT;2176894,39;-71,29;0;10907075,13;1162;1341518,11;2448456,8
2012;Novembro;PA;7286260,05;264637,4;373,7;4796906,17;0;3285439,78;3369617,86
2012;Novembro;PB;5905111,49;-103,28;0;6983826,83;0;1502990,95;3316477,57
2012;Novembro;PE;71556109,96;18333,15;0;28287599,61;62724,56;55205341,25;40046944,24
2012;Novembro;PI;29808,97;-28,7;0;23761,65;0;12604,16;1927460,67
2012;Novembro;PR;286894358,9;1359239,77;1805,32;10327655,22;52165379,65;139277899,2;108675628,4
2012;Novembro;RJ;304498397,3;-1936,39;2535259,01;54028388,98;46865169,85;112623677,7;121215916,6
2012;Novembro;RN;762508,6;-4,02;0;1776842,9;317,95;218685,34;3342646,72
2012;Novembro;RO;33746,45;785,75;0;8124,58;14406,3;15142,53;2678236,74
2012;Novembro;RR;56134,69;-1,49;1638,27;0;0;1011,26;14527,12
2012;Novembro;RS;97271884,72;75582,49;172633073,8;23845233,62;7741254,7;88404596,36;116126485,2
2012;Novembro;SC;291146817,4;212491,28;178529,06;11066646,04;507,64;107555185,4;121436819,1
2012;Novembro;SE;722594,04;-13,7;127911,64;7881,53;0;570135,23;4192516,04
2012;Novembro;SP;1250551680;1086281,12;5390984,38;133604881,2;125560094,2;488047916,4;853236833,3
2012;Novembro;TO;11536,71;1671,76;0;50862,44;0;0;1512260,13
2012;Dezembro;AC;1141,82;-0,13;0;0;4391,88;0;17846,64
2012;Dezembro;AL;758440,92;20457,31;0;21168,63;2902,66;55761,57;2395808,89
2012;Dezembro;AM;47065464,79;-227,26;0;442741,21;0;6517266,8;2237134,92
2012;Dezembro;AP;33963,1;-0,01;0;0;0;73914,95;62228,26
2012;Dezembro;BA;62054678,17;16222,04;148641,23;16445344,97;0;58584284,22;51333738,5
2012;Dezembro;CE;59325319,57;39587,35;0;9045018,8;6479,43;11273980,7;8043328
2012;Dezembro;DF;2228371,79;1242,9;0;194182,62;10;955779,44;2655604,8
2012;Dezembro;ES;205559022,9;3335,41;16713,09;838255,4;26367688,3;166316215,2;65458870,21
2012;Dezembro;GO;73624029,48;37103,96;7197,84;5699315,46;10043365,15;80921975,53;15229263,98
2012;Dezembro;MA;8219809,74;2305,09;0;7992996,62;0;1970029,63;2673345,44
2012;Dezembro;MG;57758452,57;2799,43;169275860,3;3347541,32;51941074,1;27942212,07;109667894,9
2012;Dezembro;MS;207168,99;765,9;420;169479,08;0;30659,16;6414838,08
2012;Dezembro;MT;1902690,37;106,21;0;8106416,58;0;1339282,08;2519389,97
2012;Dezembro;PA;8622787,3;288534,29;0;3908202,83;0;3441392,78;4574211,37
2012;Dezembro;PB;9440453,8;-150,18;0;1207314,98;2216,33;1394832,96;2932838,74
2012;Dezembro;PE;58993127,82;15815,94;0;26320313,6;355562,42;32518557,43;45507195,08
2012;Dezembro;PI;98438,68;-40,56;0;376332,36;0;25319,81;2681051,39
2012;Dezembro;PR;264473693,9;1874542,12;2109,05;7024320,39;34065431,4;140542331;101329010,8
2012;Dezembro;RJ;288626484;16075,47;3040214,27;29888561,17;47155189,19;115269965,7;125904837,5
2012;Dezembro;RN;682794,71;1651,27;0;208150,2;6300;140972,84;2370665,46
2012;Dezembro;RO;4604524,47;1346,62;0;8620,74;35387,21;907105,89;2309227,08
2012;Dezembro;RR;30952,59;-1,07;0;0;2104,57;0;11665,25
2012;Dezembro;RS;85726058,96;85694,07;140246097,7;20152465,96;23901107,27;78817560,62;123594431,2
2012;Dezembro;SC;284533946,4;507699,4;113080;3233867,59;39460,58;97918328,26;116288211,4
2012;Dezembro;SE;457068,78;-6,15;206345,78;364685,9;0;564649,84;4474253,7
2012;Dezembro;SP;1119844327;1013878,48;5738680,14;110193285,4;150741837,7;412670681,3;914740044,7
2012;Dezembro;TO;9960,09;1681,69;0;0;0;0;1793993,72
2013;Janeiro;AC;982,39;-0,02;0;0;1102,47;1995,56;18531,25
2013;Janeiro;AL;33176,26;20543,56;0;351616,44;0;43474,88;2905126,37
2013;Janeiro;AM;36766708,84;-190,85;0;3702773,2;319591,67;11450471,59;4842443,66
2013;Janeiro;AP;447650,83;2774,73;0;0;0;72914,52;158082,72
2013;Janeiro;BA;60832193,07;16292,07;211285,26;23539804,63;1835009,03;30263246,86;40394130,33
2013;Janeiro;CE;61616065,54;5045,96;181,77;16017205,45;26918,41;16476784,71;7129637,64
2013;Janeiro;DF;4696854,98;6478,07;0;4081444,44;0;996709,72;4370084,14
2013;Janeiro;ES;189682791;350,24;52350,63;318965,58;37235586,07;146050176,4;64302910,83
2013;Janeiro;GO;21282508,14;17104,63;10848,1;15188922,58;36884590,03;12942301,27;13428598,32
2013;Janeiro;MA;12929465,01;457,56;0;10440118,86;0;2262201,83;2595487,69
2013;Janeiro;MG;71858071,34;5500,49;521846903,4;26302376,86;29051696,98;38655251,27;122638413,2
2013;Janeiro;MS;171061,63;5113,31;0;225323,54;0;115105,99;5301704,37
2013;Janeiro;MT;1959912,32;594,34;0;10945562,48;2012,19;810361,24;2134910,07
2013;Janeiro;PA;3364259,25;273480,15;0;5701799;0;2701858,59;2849383,99
2013;Janeiro;PB;9968791,8;-94,66;0;6821421,95;0;2243600,47;3002992,22
2013;Janeiro;PE;67083940,88;58503,36;0;32577055,31;848049,27;34573294,28;36284540,84
2013;Janeiro;PI;12502,48;-48,24;0;4350187,3;0;573,86;1961167,97
2013;Janeiro;PR;297061587,7;1661449,51;782,62;10060621,77;27975775,58;117521449,1;83122748,35
2013;Janeiro;RJ;308592793,1;10410,08;338517,57;69361179,05;22871931,6;106549838,5;121975492,6
2013;Janeiro;RN;2559585,27;-5,65;0;1563747,07;2893,47;713398,71;2407598,81
2013;Janeiro;RO;24861,47;1009,46;0;9496,28;13285,52;345,95;2764610,27
2013;Janeiro;RR;40269,4;-1,35;0;0;0;79,64;36551,57
2013;Janeiro;RS;106035876,9;134227,62;484146871,9;28034472,76;14188195,65;74385302,28;103839681
2013;Janeiro;SC;345249561,1;299961,9;309643,01;14447322;81475,3;107435819,1;104875562,8
2013;Janeiro;SE;138040,04;-2,15;126645,85;10083109,38;0;810105,83;3863512,4
2013;Janeiro;SP;1370985268;1081788,32;9546599,87;145645112,6;99673814,41;493390917,9;793525863,4
2013;Janeiro;TO;15383,94;1676,56;0;0;0;0;2618135,37
2013;Fevereiro;AC;16927,15;0;0;0;4030,54;2276,11;34758,01
2013;Fevereiro;AL;287762,1;21695,78;0;25176,11;0;247486,04;2329755,37
2013;Fevereiro;AM;44637755,07;-241,69;0;2713752,29;205165,04;8447982,24;2673686,93
2013;Fevereiro;AP;20218,08;88,82;0;0;0;37795,19;46542,17
2013;Fevereiro;BA;54809393,93;35817,38;177993,85;21490527,45;1492019,91;27640625,99;47181811,12
2013;Fevereiro;CE;62658075,53;27477,86;0;13032837,34;14218,63;18271586,93;6569465,68
2013;Fevereiro;DF;6834751,69;5270,36;0;2934554,86;38569,86;320890,16;3216119,34
2013;Fevereiro;ES;178159337,8;-26,7;0;287836,44;8579143,95;109126360,6;39052558,77
2013;Fevereiro;GO;35896381,56;18790,84;9397,96;12007289,79;293592,42;20034030,05;8708877,63
2013;Fevereiro;MA;10656006,16;1900,61;0;7950648,17;0;1971605,91;1011544,21
2013;Fevereiro;MG;58367572,05;1594,81;43345937,49;23591089,19;71212158,16;30260365,18;86450696,07
2013;Fevereiro;MS;229645,57;5002,58;787,5;124244,89;0;68162,07;4571697,82
2013;Fevereiro;MT;1593267,75;1547,98;0;9046395,27;1173,97;957974,74;2364169,88
2013;Fevereiro;PA;5214309,31;394575,62;0;3676119,69;0;2014069,83;3404949,15
2013;Fevereiro;PB;10296942,04;2371,03;0;8671756,47;0;1457022,26;2939462,36
2013;Fevereiro;PE;54893648,19;37500,54;0;24494099,59;337190,29;26929952,92;36434691,4
2013;Fevereiro;PI;23007,25;-10,91;0;3264992,15;0;4284,93;1713232,34
2013;Fevereiro;PR;190470670,2;1541965,09;0;6240687,24;25659790,98;74664105,39;75256846,94
2013;Fevereiro;RJ;227212473,8;5411,57;4319547,34;59771410;19497214,39;97601298,26;117870817,1
2013;Fevereiro;RN;4954601,02;-4,42;0;1630402,98;3490,78;301764,52;2988284,01
2013;Fevereiro;RO;38847,05;-14,18;0;3771,78;10137,57;227,87;1685934,3
2013;Fevereiro;RR;70698,82;-1,26;0;0;0;150930,98;25100,51
2013;Fevereiro;RS;79248818,59;205959,62;40707676,07;17868925,54;28429843,63;64761744,11;105304015,5
2013;Fevereiro;SC;272677800,1;486130,66;5033,85;10526243,52;49482,04;88404969,08;91594969,52
2013;Fevereiro;SE;209061,31;-2,69;179471,64;9426097,77;0;277116,13;4042488,31
2013;Fevereiro;SP;1095118666;1134802,64;4355181,27;107317763,6;116053792,1;370524605,1;776147997,7
2013;Fevereiro;TO;13581,72;1698,46;0;0;0;0;951203,24
2013;Maro;AC;12275,45;0;0;0;8629,09;1314,38;-4169,42
2013;Maro;AL;929765,45;21233,65;0;149845,44;0;288937,8;2282647,12
2013;Maro;AM;33139545,26;62661,92;0;1981810,1;410718,32;6653301,25;2532325,77
2013;Maro;AP;5827,76;-0,72;0;0;0;87741,87;204113,82
2013;Maro;BA;80383871,74;9939,66;225770,02;15324785,83;2311841,53;40525747,49;48821868,28
2013;Maro;CE;42428870,86;13515,4;0;10562232,9;17679,72;12554519,57;5207755,41
2013;Maro;DF;7767338,2;-0,3;0;3078923,74;0;860109,36;3116322,02
2013;Maro;ES;176190078,7;-31,85;0;337040,54;4809124,1;133141247,6;36290699,82
2013;Maro;GO;76507846,72;20402,45;14685,1;10544204,97;2659438,21;47624347,4;14677875,87
2013;Maro;MA;14146076,29;463,47;0;6817248,09;3802,44;2817448,14;1493706,6
2013;Maro;MG;63788939,54;4206,86;126424772,4;17598247,82;16758032,31;31907909,65;80540067,15
2013;Maro;MS;193810,08;-89,61;420;151542,59;0;17817,21;5645964,11
2013;Maro;MT;3968895,07;-25606,86;0;8693404,87;7793,98;2245887,45;2230398,9
2013;Maro;PA;4690462,14;366481,06;0;2787643,59;0;1648082,28;2945846,8
2013;Maro;PB;16032338,25;-115,72;0;3228301,82;0;2165353,4;3797820,53
2013;Maro;PE;47191380,59;18252,43;0;20081256,47;221724,43;30418212,12;33900068,49
2013;Maro;PI;60585,08;-30,68;0;63587,06;0;110,1;1486362,48
2013;Maro;PR;254610628,5;2130834,58;0;6746327,53;32325114,99;117969362,6;83526198,74
2013;Maro;RJ;291186471,1;2977,94;1540567,6;41868488,01;22393346,73;109790617,1;103363995,1
2013;Maro;RN;818230,3;-4,37;0;1109558,58;10062,5;315171,25;2511898,75
2013;Maro;RO;1412350,28;1074,4;0;4249,86;28497,79;2618908,72;2305745,47
2013;Maro;RR;47064,39;-1,41;0;0;0;297807,6;30520,29
2013;Maro;RS;89389967,25;213800,45;58728130,17;13819853,76;26311403,34;67724122,07;107868038,1
2013;Maro;SC;326253396,3;420361,1;1186,2;8330740,67;19889,84;102677755,1;93669863,85
2013;Maro;SE;161649,21;830,55;175770,93;8513187,29;0;814069,37;3201149,93
2013;Maro;SP;1291971070;1229409,12;1927053,81;100749476,9;134042473,4;428185105,2;920092015,9
2013;Maro;TO;16457,82;1700,48;0;0;1476,77;0;1012442,24
2013;Abril;AC;3362,3;-0,03;0;0;0;0;13567,76
2013;Abril;AL;108387,24;63478,91;0;27216,21;2250,97;133013,76;1391627,44
2013;Abril;AM;40334288,69;-248,71;0;2281727,88;470540,33;10052986,07;3882230,05
2013;Abril;AP;1335,91;-0,55;0;0;0;93176,34;223568,86
2013;Abril;BA;64808734,19;-99384,55;229621,95;15014039,97;4837938,31;34607491,83;50325566,3
2013;Abril;CE;56525189,36;116,01;0;9558522,57;43318,94;16641286,37;5938360,23
2013;Abril;DF;8507495,92;-13,69;172,5;1612131,41;0;1149700,9;2684480,96
2013;Abril;ES;203602375,3;166,82;0;1115292,38;30895808,82;157902503,7;76870428,56
2013;Abril;GO;47760496,27;18891,42;10102,32;9229840,21;15584986,51;22727035,89;14845936,68
2013;Abril;MA;8594553,34;620,08;0;6662038,76;0;2850656,14;2329083,52
2013;Abril;MG;77529730,83;6514,44;260519022,7;16987641,77;60068614,58;47768554,93;102278688
2013;Abril;MS;685475,2;56732,08;525;148745,41;1182,62;124259,88;6858430,79
2013;Abril;MT;1466164,24;64244,83;0;6987225,96;0;2003347,17;2157947,23
2013;Abril;PA;8161904,6;395675,81;0;2751273,38;0;3714975,08;3045800,34
2013;Abril;PB;16921526,33;781,04;0;3720428,07;6155,18;3159475,1;2824076,01
2013;Abril;PE;55878813,93;23338,42;0;15791390,14;99699,44;30817966,48;29952547,94
2013;Abril;PI;69032,71;-20,05;0;45366,93;1652,11;17070,07;1454310,49
2013;Abril;PR;254092590,4;2597031,38;1551,8;5950783,13;47399195,58;104372499,4;91287594,41
2013;Abril;RJ;317447519,2;1143,37;2702545,3;37435108,68;23193304,21;133214900,5;123709936,8
2013;Abril;RN;1200843,2;-3,85;0;1009404,87;1882,63;356694,41;2835458,52
2013;Abril;RO;42199,14;-10,36;0;3950,71;17863,08;2329,28;2287981,17
2013;Abril;RR;33473,68;-0,91;0;0;0;159394,31;29105,63
2013;Abril;RS;107209411,4;202185,94;94387284,15;16533101,09;19882848,02;81875143,82;113548483,1
2013;Abril;SC;318676205,9;629246,24;0;8046970,89;36490,9;106495471;92068160,59
2013;Abril;SE;479237,4;1886,4;154801,78;4900660,01;0;731924,65;2778272,33
2013;Abril;SP;1413975114;1414056,83;6513573,63;82593227,98;130621143,6;485252732,7;857113477,1
2013;Abril;TO;24733,07;1706,92;0;0;0;362,86;1120432,04
2013;Maio;AC;3590,59;-197,7;0;0;1372;1367,49;13254,46
2013;Maio;AL;53051,27;1275,05;0;22654,98;0;23512,47;1633642,22
2013;Maio;AM;43673220,02;-271,14;0;2595569,2;0;6958942,05;3806448,35
2013;Maio;AP;122038,72;-0,55;0;0;0;74072,89;2090115,56
2013;Maio;BA;64193210,05;68859,26;180908,35;17091612,88;1267693,02;38945957,56;53990750,41
2013;Maio;CE;37620157,71;17446,57;0;10181480,64;3061,94;11809815,47;6925932,04
2013;Maio;DF;8934704,21;1221,65;0;1764314,55;0;1100490,72;2354665,87
2013;Maio;ES;178926519,5;-44,81;0;811445,52;26258432,49;148059317,1;42822908,13
2013;Maio;GO;39287958,03;18925,43;11413,68;12317830,99;13369900,08;18732708,37;12975155,2
2013;Maio;MA;9788787,61;440,93;0;6762306,05;0;2890962,53;1569505,49
2013;Maio;MG;61985436,6;-133,01;232273114;20742297,7;66047164,38;30461279,96;104745842,6
2013;Maio;MS;348223,63;317089,95;630;99979,78;0;103715,45;5534849,39
2013;Maio;MT;2713853,32;172729,28;0;8080513,47;3575,95;2776333,33;2364860,83
2013;Maio;PA;6036313,03;243319,49;0;3494397,31;0;2587847,66;2862023,37
2013;Maio;PB;16556311,83;-45,54;0;3014187,15;0;874933,83;1945919,17
2013;Maio;PE;59488222,16;168480,77;0;17220472;38020;28585470,9;33832433,77
2013;Maio;PI;27422,08;915,08;0;73919,56;0;1694,03;1105677,57
2013;Maio;PR;266223278,4;1493536,09;1623,6;6807033,53;52153991,8;96705104,83;97700491,52
2013;Maio;RJ;261835512,2;1308,88;1547739,79;38562571,51;20667596,54;118668706,7;121693691,8
2013;Maio;RN;1265803,75;-4,41;0;1276379,95;0;374587,89;3012131,42
2013;Maio;RO;508930,92;399,08;0;4499,39;9836,14;78498,41;2272561,09
2013;Maio;RR;45890,18;-1,4;0;0;0;0;20295,2
2013;Maio;RS;93099671,28;181566,42;144914465,1;14454733,59;29089633,65;78327431,07;124989545,1
2013;Maio;SC;295232903,8;1397582,99;1621,95;9715035,82;18859,4;114357502,3;101843363,1
2013;Maio;SE;69224,46;-1,48;165835,67;6081415,27;14000;281275,73;1836034,21
2013;Maio;SP;1361132257;1240345,66;4073174,38;92205185,79;137081203,5;467670211,1;834260643,6
2013;Maio;TO;17801,49;3635,41;0;0;0;64,54;1493572,08
2013;Junho;AC;3604,77;340,33;0;0;5678,19;0;16687,41
2013;Junho;AL;645313,1;589,02;0;111947,64;0;1622020,2;1676368,03
2013;Junho;AM;54072203,1;-221,7;0;2463574,07;5398,22;6647128,55;12302616,67
2013;Junho;AP;81439,26;-0,55;0;0;0;411665,12;193740,49
2013;Junho;BA;70742861,18;24648,87;52631,8;13671833,95;1388211,38;49412827,98;56314968,04
2013;Junho;CE;46362645,59;12179,83;0;9326366,26;12029,04;16186801,78;7668066,21
2013;Junho;DF;8714129,38;3600,85;877,89;2129522,56;0;758220,09;3906314,36
2013;Junho;ES;157674390,2;56,07;0;1014873,43;19481219,41;97136828,07;43854683,29
2013;Junho;GO;36946437,03;18767,92;14426,02;11589530,01;4150521,49;42815111,08;14247036,13
2013;Junho;MA;6436333,27;1407,39;0;7134188,54;0;1417091,28;1489867,04
2013;Junho;MG;92209815,48;3139,28;224050477,2;17958140,42;53722493,05;58963798,7;114188879,9
2013;Junho;MS;236917,9;297537,34;735;171583,57;2310;61201,63;5975527,46
2013;Junho;MT;2276778,95;6519,45;0;8440445,35;0;1398514,85;3148439,43
2013;Junho;PA;3682247,63;651181,85;0;3232947,87;0;1371251,55;2672455,7
2013;Junho;PB;10271230,67;-32,48;150;4272892,91;0;829465,47;2653331,19
2013;Junho;PE;46475773,23;32924,34;0;20354988,06;161870,37;26717523,25;38404177,58
2013;Junho;PI;68659,7;-20,9;0;2599774,72;0;6390,13;1048572,03
2013;Junho;PR;259126672,6;1614482,97;2312,35;7731244,39;56211865,83;102335129,8;92048824,72
2013;Junho;RJ;300421945;12030,61;1136367,65;44776682,3;37896621,5;136629857;125826039,8
2013;Junho;RN;1157079,93;-3,57;0;1219482,72;7703,14;260215,7;2208350,03
2013;Junho;RO;292530,93;1534,79;0;4090,71;8910,78;230221,88;2421245,73
2013;Junho;RR;29612,2;-0,87;0;0;0;139560,62;12532,42
2013;Junho;RS;103385256,6;278779,47;210768674,2;19431721,47;35440772,65;81535235,91;127383826
2013;Junho;SC;289038337,6;875908,47;0;8529183,64;7445,99;101574779,5;101369133
2013;Junho;SE;372267,67;-6,39;244895,95;5169444,25;18750,32;898593,22;2411413,95
2013;Junho;SP;1421561967;950476,73;4228385,39;98731717,71;144199239,3;478277528,2;836666838,9
2013;Junho;TO;24012,28;1722,05;0;-95,01;0;0;1541100,62
2013;Julho;AC;4076,09;0;0;0;4031,58;0;15987,28
2013;Julho;AL;36363,61;24331,74;0;95836,64;3231,97;57639,71;1482684,77
2013;Julho;AM;56949061,63;5499,83;0;2941304,1;174719,03;7873110,07;4978433,72
2013;Julho;AP;26184,51;-0,53;0;0;0;15496,88;545263,92
2013;Julho;BA;89870989,23;48233,43;180513,22;18123584,34;0;46422707,64;46368733,44
2013;Julho;CE;55844998,17;17324,65;0;12423293,36;0;17119315,09;6621074,47
2013;Julho;DF;8648294,49;1380,85;0;1800707,08;7040,76;2035602,21;3051359,66
2013;Julho;ES;207942381,2;452,09;0;296484,46;15034074,49;150552109,3;37661568,3
2013;Julho;GO;59172750,59;17396,36;8837,17;10753711,58;10694588,41;30515384,32;18068956,56
2013;Julho;MA;7098179,3;474,29;0;7119293,26;0;2888819,97;2541169,46
2013;Julho;MG;85110206,2;7298,71;221540555,4;20015473,71;71720009,95;41281245,73;95960816,45
2013;Julho;MS;239508,96;2129,25;735;53828,56;0;471276,65;5883283,57
2013;Julho;MT;3066071,84;8124,29;0;8395294,28;0;2208789,71;2530950,8
2013;Julho;PA;4266202,11;465805,75;0;3533272,71;13,3;1311137,47;2615620,9
2013;Julho;PB;9854116,89;-18,56;0;4264557,53;0;1447853,4;2774649,69
2013;Julho;PE;64244470,71;28265,86;0;33911325,15;421435,51;37337203,11;28136389,17
2013;Julho;PI;13239,26;-24,77;0;67838,63;0;23623,82;1196088,01
2013;Julho;PR;308323465,4;2551073,71;1038,39;5265935,48;39943065,92;126206087,5;97959569,84
2013;Julho;RJ;321423607,2;24482,36;0;34917850,26;1698798,99;147917806,9;118463454,3
2013;Julho;RN;1780064,12;1520,2;0;861949,67;8456,68;363197,56;2947099,83
2013;Julho;RO;367547,68;3010,02;0;3319,92;19267,38;46243,1;2107816,13
2013;Julho;RR;57296,62;-0,99;0;0;0;0;11462,94
2013;Julho;RS;116195421,2;125994,39;191208879,7;12852249,08;29479344,64;81619326,32;118372860
2013;Julho;SC;416531903;94799,72;2277,45;8519624,13;8987,24;142701180,4;96886959,16
