Ano;Mes;UF;IMPOSTO SOBRE IMPORTACAO;IMPOSTO SOBRE EXPORTACAO;IPI - FUMO;IPI - BEBIDAS;IPI - AUTOMOVEIS;IPI - VINCULADO  IMPORTACAO;IPI - OUTROS
2020;Maio;AC; R$ -   ; R$ -   ; R$ -   ;R$166.523; R$ -   ; R$ -   ;R$12.448
2020;Maio;AL;R$557.303;R$1.570;R$2.498;R$1.135.814; R$ -   ;R$918;R$2.485.833
2020;Maio;AM;R$30.448.499;-R$2; R$ -   ;R$1.123.926; R$ -   ;R$6.804.403;R$624.098
2020;Maio;AP;R$25; R$ -   ; R$ -   ;R$27.623; R$ -   ; R$ -   ;R$46.054
2020;Maio;BA;R$78.437.077;R$2.884; R$ -   ;R$8.177.051; R$ -   ;R$39.131.868;R$33.961.958
2020;Maio;CE;R$49.635.941;-R$19; R$ -   ;R$8.012.411; R$ -   ;R$24.596.000;R$3.776.883
2020;Maio;DF;R$3.523.045;R$297; R$ -   ;R$2.995.395; R$ -   ;R$298.948;R$1.469.058
2020;Maio;ES;R$142.109.223;R$9.574; R$ -   ;R$1.475.932;R$11.170.079;R$132.557.908;R$30.461.789
2020;Maio;GO;R$29.580.743;-R$4;R$64.686;R$10.280.884;R$8.158;R$3.195.656;R$9.559.943
2020;Maio;MA;R$2.965.407;-R$167.980; R$ -   ;R$5.345.518; R$ -   ;R$596.923;R$837.637
2020;Maio;MG;R$95.171.253;-R$575;R$295.485.568;R$33.190.751;R$48.135;R$56.149.636;R$81.676.593
2020;Maio;MS;R$8.510;-R$58; R$ -   ;R$623.076; R$ -   ;R$221.465;R$3.415.800
2020;Maio;MT;R$3.585.712;-R$3; R$ -   ;R$6.966.191; R$ -   ;R$615.992;R$2.925.478
2020;Maio;PA;R$5.409.827;R$1.226; R$ -   ;R$604.098; R$ -   ;R$6.731.445;R$5.216.372
2020;Maio;PB;R$3.901.041;-R$43; R$ -   ;R$2.080.844; R$ -   ;R$1.242.504;R$1.735.341
2020;Maio;PE;R$67.219.256;R$4.734; R$ -   ;R$17.610.265;R$3.326.248;R$28.710.769;R$19.553.293
2020;Maio;PI;R$149.428;-R$2; R$ -   ;R$2.222.771;R$16.774;R$15.413;R$315.549
2020;Maio;PR;R$274.366.857;-R$465; R$ -   ;R$4.212.536;R$6.898.043;R$134.846.326;R$61.947.755
2020;Maio;RJ;R$164.630.671;R$727;R$1.639.523;R$27.567.992;R$38.920;R$76.464.020;R$49.666.981
2020;Maio;RN;R$1.251.456;R$6; R$ -   ;R$1.365.574;R$4.751;R$592.922;R$2.366.983
2020;Maio;RO;R$53.688;-R$32;R$321;R$261.041; R$ -   ;R$4.339;R$6.227.885
2020;Maio;RR; R$ -   ; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$12.968;R$51.242
2020;Maio;RS;R$88.973.754;R$2.323;R$76.130.190;R$15.394.153;R$10.827;R$72.386.526;R$89.664.519
2020;Maio;SC;R$553.538.315;-R$1.361;R$1.824;R$8.701.250;R$320.440;R$265.100.181;R$89.701.367
2020;Maio;SE;R$22.760;-R$1; R$ -   ;R$1.766.565; R$ -   ;R$204.969;R$1.214.927
2020;Maio;SP;R$1.597.447.391;R$1.123.031;R$1.448.378;R$55.157.791;R$33.957.315;R$658.526.848;R$595.654.592
2020;Maio;TO;R$190;-R$37; R$ -   ;R$201.194; R$ -   ; R$ -   ;R$361.861
2020;Junho;AC;R$17; R$ -   ; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$42.792
2020;Junho;AL;R$508.954;R$1.581; R$ -   ;R$686.314; R$ -   ;R$918;R$3.087.291
2020;Junho;AM;R$50.639.655;-R$2; R$ -   ;R$2.812.847;R$6.544;R$5.302.535;R$959.936
2020;Junho;AP; R$ -   ; R$ -   ; R$ -   ;R$1.742; R$ -   ; R$ -   ;R$135.346
2020;Junho;BA;R$72.706.858;R$151; R$ -   ;R$9.133.980; R$ -   ;R$43.895.638;R$42.300.689
2020;Junho;CE;R$43.528.422;-R$18; R$ -   ;R$7.537.455;R$6.694;R$20.269.735;R$6.489.404
2020;Junho;DF;R$2.050.618;R$1.086; R$ -   ;R$2.578.577;R$5.068;R$488.712;R$3.448.803
2020;Junho;ES;R$135.526.320;-R$18; R$ -   ;R$1.819.407;R$4.675.557;R$181.573.147;R$70.551.351
2020;Junho;GO;R$23.459.713;R$10;R$65.320;R$6.923.081;R$24.815;R$3.623.280;R$23.291.685
2020;Junho;MA;R$3.724.760;R$7.333; R$ -   ;R$2.126.081; R$ -   ;R$946.231;R$579.672
2020;Junho;MG;R$107.225.884;R$8.434;R$288.371.889;R$34.006.319;R$33.250;R$56.447.995;R$117.160.211
2020;Junho;MS;R$77.866;-R$54; R$ -   ;R$79.769; R$ -   ;R$298.793;R$3.311.007
2020;Junho;MT;R$2.750.881;R$1.029; R$ -   ;R$4.597.047; R$ -   ;R$1.134.239;R$3.204.692
2020;Junho;PA;R$6.595.132;R$573;R$177;R$377.543; R$ -   ;R$4.754.685;R$5.022.916
2020;Junho;PB;R$3.507.996;-R$42; R$ -   ;R$3.135.896;R$53.196;R$1.349.013;R$2.345.635
2020;Junho;PE;R$64.468.551;R$4.582; R$ -   ;R$26.076.952; R$ -   ;R$38.773.655;R$28.767.961
2020;Junho;PI;R$1.650;-R$2; R$ -   ;R$1.819.547; R$ -   ;R$644;R$705.106
2020;Junho;PR;R$245.458.070;R$2.303; R$ -   ;R$7.220.861;R$19.560.452;R$103.304.871;R$86.716.516
2020;Junho;RJ;R$151.131.449;-R$349;R$1.826.976;R$26.275.278;R$1.360.432;R$59.585.023;R$58.182.019
2020;Junho;RN;R$1.780.422;-R$12; R$ -   ;R$770.531; R$ -   ;R$517.425;R$1.832.534
2020;Junho;RO;R$32.934;-R$27;R$321;R$1.258;R$3.955;R$4.328;R$6.133.428
2020;Junho;RR;R$14.919; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$13.701;R$25.051
2020;Junho;RS;R$90.367.065;R$44.829;R$113.423.097;R$15.890.510;R$44.115;R$93.983.742;R$117.615.688
2020;Junho;SC;R$386.517.779;-R$1.630;R$1.522;R$10.737.639;R$17.323.000;R$206.993.812;R$118.553.900
2020;Junho;SE;R$7;-R$1; R$ -   ;R$2.142.859;R$4.273;R$200.217;R$2.719.948
2020;Junho;SP;R$1.498.396.074;R$833.427;R$848.496;R$54.447.064;R$41.250.828;R$623.653.619;R$745.053.108
2020;Junho;TO;R$2;R$0; R$ -   ;R$225.297;R$6.018; R$ -   ;R$480.942
2020;Julho;AC;R$230.528; R$ -   ; R$ -   ;R$69.351; R$ -   ;R$194.734;R$77.887
2020;Julho;AL;R$843.381;R$1.580; R$ -   ;R$604.976; R$ -   ;R$918;R$2.350.866
2020;Julho;AM;R$62.267.987;-R$3; R$ -   ;R$2.280.910;R$19.255;R$5.621.804;R$1.919.097
2020;Julho;AP; R$ -   ; R$ -   ; R$ -   ;R$340; R$ -   ; R$ -   ;R$51.989
2020;Julho;BA;R$67.079.090;R$1.263; R$ -   ;R$11.288.971;R$4.927;R$41.506.338;R$77.288.484
2020;Julho;CE;R$58.311.809;-R$21;R$300;R$1.822.661; R$ -   ;R$32.759.040;R$11.867.907
2020;Julho;DF;R$1.956.897;-R$73; R$ -   ;R$1.067.614;R$6.063;R$396.244;R$4.560.906
2020;Julho;ES;R$147.358.793;R$33; R$ -   ;R$476.082;R$5.526.466;R$133.837.242;R$52.799.663
2020;Julho;GO;R$34.481.006;R$787;R$106.213;R$2.549.639;R$16.891;R$7.043.461;R$21.084.073
2020;Julho;MA;R$933.137;R$5.007; R$ -   ;R$12.792; R$ -   ;R$396.202;R$1.097.353
2020;Julho;MG;R$133.585.008;-R$1.408;R$408.521.237;R$11.742.513;R$14.431;R$83.355.093;R$126.150.512
2020;Julho;MS;R$74.680;R$627; R$ -   ;R$512.295;R$12.596;R$498.525;R$3.632.719
2020;Julho;MT;R$2.170.922;-R$6; R$ -   ;R$1.380.160;R$6.463;R$961.618;R$4.424.011
2020;Julho;PA;R$8.527.820;R$543; R$ -   ;R$2.069.565; R$ -   ;R$5.421.880;R$7.985.771
2020;Julho;PB;R$8.182.779;-R$21; R$ -   ;R$1.339.161;R$10.938;R$2.264.097;R$4.052.578
2020;Julho;PE;R$71.572.038;R$4.421; R$ -   ;R$25.491.520;R$938.284;R$39.109.654;R$35.423.529
2020;Julho;PI;R$98.749;-R$3; R$ -   ;R$303.966; R$ -   ;R$29.088;R$1.017.633
2020;Julho;PR;R$313.500.498;R$3.191; R$ -   ;R$3.500.439;R$34.771.868;R$124.856.844;R$117.697.602
2020;Julho;RJ;R$233.859.793;-R$409;R$1.908.839;R$6.642.676;R$12.820.095;R$86.093.550;R$75.951.332
2020;Julho;RN;R$459.835;-R$10; R$ -   ;R$307.014; R$ -   ;R$217.784;R$2.506.312
2020;Julho;RO;R$66.963;-R$30;R$321;R$23.204;R$5.447;R$54.013;R$6.862.043
2020;Julho;RR; R$ -   ; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$12.968;R$45.234
2020;Julho;RS;R$100.600.870;R$36.104;R$114.557.216;R$11.789.553;R$83.092;R$113.557.979;R$168.418.692
2020;Julho;SC;R$545.528.337;R$2.006;R$1.884;R$5.702.087;R$34.036.798;R$285.728.809;R$166.211.596
2020;Julho;SE;R$7;-R$1; R$ -   ;R$110.967; R$ -   ; R$ -   ;R$3.796.134
2020;Julho;SP;R$1.720.245.262;R$113;R$853.773;R$29.239.390;R$78.379.393;R$708.741.272;R$912.663.823
2020;Julho;TO;R$425;-R$84; R$ -   ;R$322.235; R$ -   ; R$ -   ;R$1.108.292
2020;Agosto;AC;R$58.734;R$10; R$ -   ;R$129.261; R$ -   ;R$82.758;R$65.577
2020;Agosto;AL;R$1.598.671;R$2.383;R$58;R$441.865; R$ -   ;R$918;R$6.427.638
2020;Agosto;AM;R$75.342.514;-R$3; R$ -   ;R$2.980.362;R$21.630;R$7.904.082;R$2.859.717
2020;Agosto;AP;R$179; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$173;R$145.175
2020;Agosto;BA;R$76.042.941;R$32;R$6.884;R$13.214.839; R$ -   ;R$55.766.414;R$70.109.065
2020;Agosto;CE;R$54.355.476;-R$20; R$ -   ;R$7.948.672;R$4.605;R$26.872.730;R$14.830.889
2020;Agosto;DF;R$2.756.173;-R$67; R$ -   ;R$586.059;R$20.556;R$690.867;R$2.014.319
2020;Agosto;ES;R$175.448.273;R$116; R$ -   ;R$734.942;R$7.617.154;R$157.398.234;R$74.495.662
2020;Agosto;GO;R$23.220.865;R$260;R$97.647;R$2.161.719;R$18.976;R$3.279.818;R$26.377.873
2020;Agosto;MA;R$5.079.426;R$5.036; R$ -   ;R$3.149.983; R$ -   ;R$376.630;R$1.642.727
2020;Agosto;MG;R$165.998.110;-R$2.188;R$441.487.296;R$21.148.774;R$28.245;R$80.150.564;R$153.990.700
2020;Agosto;MS;R$136.256;-R$62; R$ -   ;R$73.319;R$4.847;R$479.105;R$8.487.057
2020;Agosto;MT;R$1.592.038;R$90; R$ -   ;R$1.627.704;R$6.365;R$903.115;R$4.799.298
2020;Agosto;PA;R$9.738.888;R$6.947; R$ -   ;R$2.282.708; R$ -   ;R$4.643.258;R$8.568.143
2020;Agosto;PB;R$5.714.124;-R$430; R$ -   ;R$2.302.447;R$12.377;R$1.841.774;R$4.421.309
2020;Agosto;PE;R$82.306.531;R$15.224; R$ -   ;R$25.112.218;R$4.033.953;R$52.174.327;R$44.824.474
2020;Agosto;PI;R$6.697;-R$2; R$ -   ;R$354.056;R$6.463;R$79;R$1.561.054
2020;Agosto;PR;R$301.156.171;-R$1.091; R$ -   ;R$2.798.039;R$40.193.602;R$137.427.566;R$163.140.479
2020;Agosto;RJ;R$216.573.187;-R$65;R$2.091.198;R$22.024.820;R$22.034.090;R$101.364.200;R$107.401.194
2020;Agosto;RN;R$960.029;-R$7; R$ -   ;R$614.031; R$ -   ;R$481.880;R$3.110.938
2020;Agosto;RO;R$46.525;-R$11;R$321;R$88.901;R$12.662;R$7.510;R$6.224.329
2020;Agosto;RR;R$20.776; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$12.968;R$53.130
2020;Agosto;RS;R$100.967.565;R$2.708;R$127.973.070;R$14.098.797;R$49.796;R$142.232.858;R$190.142.226
2020;Agosto;SC;R$591.027.529;R$25.735;R$3.022;R$6.521.885;R$21.604.035;R$325.874.950;R$236.138.923
2020;Agosto;SE;R$24.543;-R$1; R$ -   ;R$243.879; R$ -   ;R$559.432;R$5.195.884
2020;Agosto;SP;R$1.659.025.156;R$881.433;R$1.065.161;R$37.475.811;R$154.433.547;R$675.561.460;R$1.149.531.319
2020;Agosto;TO;R$221;-R$43; R$ -   ;R$323.517; R$ -   ; R$ -   ;R$1.598.256
2020;Setembro;AC;R$160.395;R$10; R$ -   ;R$174.376; R$ -   ;R$184.388;R$64.563
2020;Setembro;AL;R$443.970;R$1.682; R$ -   ;R$873.414; R$ -   ;R$918;R$5.854.607
2020;Setembro;AM;R$79.362.717;-R$3; R$ -   ;R$2.961.441;R$39.803;R$11.769.956;R$7.194.108
2020;Setembro;AP;R$447; R$ -   ; R$ -   ;R$244; R$ -   ;R$439;R$233.891
2020;Setembro;BA;R$121.156.686;R$3.087;R$1.006;R$17.940.832;R$1.980;R$70.525.740;R$78.283.317
2020;Setembro;CE;R$73.718.609;R$102; R$ -   ;R$10.599.091; R$ -   ;R$32.161.866;R$23.348.348
2020;Setembro;DF;R$2.655.773;R$44; R$ -   ;R$1.980.030;R$4.908;R$577.313;R$4.918.072
2020;Setembro;ES;R$192.340.395;R$521; R$ -   ;R$2.577.119;R$8.426.719;R$193.695.045;R$71.081.740
2020;Setembro;GO;R$26.586.611;R$26.967;R$103.434;R$6.528.138;R$192.978;R$4.674.872;R$30.482.004
2020;Setembro;MA;R$2.155.252;R$15.484;R$10;R$2.947.886; R$ -   ;R$975.754;R$1.343.834
2020;Setembro;MG;R$179.186.888;R$10.436;R$360.709.664;R$42.283.563;R$6.385;R$87.355.098;R$190.434.677
2020;Setembro;MS;R$60.808;R$1.046; R$ -   ;R$525.184;R$6.363;R$82.957;R$7.077.056
2020;Setembro;MT;R$1.677.209;R$5.716; R$ -   ;R$5.595.726;R$53.083;R$953.012;R$4.633.710
2020;Setembro;PA;R$10.908.830;R$3.744; R$ -   ;R$1.904.088;R$11.368;R$9.068.399;R$11.972.092
2020;Setembro;PB;R$8.913.893;-R$723; R$ -   ;R$2.895.072;R$6.209;R$2.645.184;R$4.542.449
2020;Setembro;PE;R$102.013.061;R$5.580; R$ -   ;R$29.753.922;R$7.228.251;R$54.077.804;R$50.537.001
2020;Setembro;PI;R$4.109;R$146; R$ -   ;R$1.551.889;R$16.560;R$806;R$1.422.088
2020;Setembro;PR;R$330.526.478;R$24.638;R$361;R$3.685.952;R$58.275.836;R$158.984.529;R$161.144.683
2020;Setembro;RJ;R$232.891.191;R$2.841;R$2.048.958;R$26.529.579;R$13.125.331;R$120.364.133;R$117.894.097
2020;Setembro;RN;R$921.826;R$84; R$ -   ;R$781.766;R$5.954;R$649.095;R$2.580.949
2020;Setembro;RO;R$40.645;R$192;R$321;R$184.985;R$13.292;R$12.025;R$11.703.226
2020;Setembro;RR;R$11.889;R$295; R$ -   ; R$ -   ; R$ -   ;R$12.968;R$58.288
2020;Setembro;RS;R$117.451.778;R$28.421;R$133.650.656;R$16.694.228;R$134.807;R$157.964.994;R$201.972.196
2020;Setembro;SC;R$708.545.852;R$919;R$2.360;R$12.875.797;R$24.295.491;R$370.459.430;R$259.216.013
2020;Setembro;SE;R$329.892;-R$1; R$ -   ;R$2.732.534;R$9.035; R$ -   ;R$5.448.850
2020;Setembro;SP;R$1.813.895.251;R$392.088;R$917.242;R$64.942.108;R$180.744.083;R$768.015.840;R$1.320.541.053
2020;Setembro;TO;R$135;R$2.824; R$ -   ;R$709.349; R$ -   ; R$ -   ;R$810.855
2020;Outubro;AC;R$47;R$16; R$ -   ;R$180.925; R$ -   ;R$22.214;R$45.861
2020;Outubro;AL;R$1.802.664;R$1.587;R$2.336;R$928.650;R$6.344;R$327.786;R$5.957.720
2020;Outubro;AM;R$79.855.069;-R$3; R$ -   ;R$2.909.004;R$40.622;R$11.194.094;R$1.908.865
2020;Outubro;AP;R$12.196; R$ -   ; R$ -   ;R$548; R$ -   ;R$199.830;R$423.826
2020;Outubro;BA;R$119.721.046;R$690;R$7.797;R$17.582.941;R$5.649;R$74.091.456;R$78.399.507
2020;Outubro;CE;R$73.335.295;R$19; R$ -   ;R$10.452.595; R$ -   ;R$38.297.670;R$33.759.318
2020;Outubro;DF;R$2.495.887;R$503;R$552;R$2.158.409; R$ -   ;R$527.261;R$2.207.837
2020;Outubro;ES;R$185.820.722;R$512; R$ -   ;R$1.140.464;R$20.104.113;R$184.248.694;R$78.234.816
2020;Outubro;GO;R$37.283.626;R$364;R$88.404;R$7.920.778;R$2.154.499;R$8.191.535;R$37.963.472
2020;Outubro;MA;R$1.492.047;R$5.030; R$ -   ;R$3.348.955; R$ -   ;R$191.168;R$1.336.510
2020;Outubro;MG;R$165.263.618;-R$607;R$391.102.701;R$45.603.278;R$11.520;R$97.250.371;R$195.828.454
2020;Outubro;MS;R$90.004;R$2.080; R$ -   ;R$83.742; R$ -   ;R$96.517;R$7.156.600
2020;Outubro;MT;R$8.999.004;-R$4; R$ -   ;R$5.162.994;R$14.879;R$3.121.476;R$4.766.123
2020;Outubro;PA;R$8.293.586;R$573; R$ -   ;R$2.227.186; R$ -   ;R$6.611.058;R$8.635.635
2020;Outubro;PB;R$7.423.795;-R$1.349; R$ -   ;R$4.101.557;R$12.291;R$2.881.030;R$4.156.020
2020;Outubro;PE;R$113.444.317;R$6.338; R$ -   ;R$33.591.500;R$11.642.486;R$60.325.049;R$55.608.880
2020;Outubro;PI;R$8.226;R$4; R$ -   ;R$1.974.199; R$ -   ;R$357;R$1.374.565
2020;Outubro;PR;R$348.558.536;R$12.544;R$120;R$7.030.436;R$51.280.941;R$162.861.892;R$178.545.936
2020;Outubro;RJ;R$256.238.194;-R$455;R$1.580.309;R$12.388.687;R$23.132.466;R$141.125.169;R$143.115.426
2020;Outubro;RN;R$636.034;R$148; R$ -   ;R$783.022;R$4.100;R$285.235;R$4.175.730
2020;Outubro;RO;R$254.667;-R$19; R$ -   ;R$111.715;R$41.069;R$124.896;R$4.507.503
2020;Outubro;RR;R$440; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$12.968;R$56.433
2020;Outubro;RS;R$119.293.218;R$109.118;R$140.655.035;R$18.903.584;R$30.091;R$176.241.079;R$214.591.916
2020;Outubro;SC;R$864.906.058;-R$961;R$2.024;R$8.407.201;R$31.300.366;R$441.849.787;R$235.962.499
2020;Outubro;SE;R$434.921;-R$122; R$ -   ;R$1.935.437;R$4.529;R$421.722;R$6.131.710
2020;Outubro;SP;R$2.018.263.818;R$714.945;R$800.507;R$71.596.861;R$182.273.570;R$874.271.371;R$1.349.707.454
2020;Outubro;TO;R$0;R$0; R$ -   ;R$361.060; R$ -   ;R$324.497;R$2.969.979
2020;Novembro;AC;R$272.817; R$ -   ; R$ -   ;R$191.809;R$14.876;R$270.410;R$66.907
2020;Novembro;AL;R$2.827.244;R$1.609;R$1.134;R$753.495;R$3.058;R$17.822;R$7.794.150
2020;Novembro;AM;R$87.769.039;-R$3; R$ -   ;R$2.954.410;R$37.174;R$12.988.652;R$1.986.489
2020;Novembro;AP;R$108.472; R$ -   ; R$ -   ;R$1.570; R$ -   ; R$ -   ;R$391.958
2020;Novembro;BA;R$105.429.272;R$23.021;R$6.590;R$20.976.174; R$ -   ;R$63.271.006;R$78.766.761
2020;Novembro;CE;R$79.618.871;R$461;R$543;R$14.725.470; R$ -   ;R$34.241.797;R$15.590.905
2020;Novembro;DF;R$2.780.269;R$14; R$ -   ;R$2.389.701;R$6.211;R$704.156;R$5.005.579
2020;Novembro;ES;R$172.769.410;-R$124; R$ -   ;R$916.669;R$16.214.575;R$159.636.532;R$95.782.982
2020;Novembro;GO;R$34.717.849;R$3.438;R$101.185;R$8.631.363;R$70.492;R$5.085.286;R$25.949.799
2020;Novembro;MA;R$1.070.865;R$40.960; R$ -   ;R$4.312.006; R$ -   ;R$822.473;R$2.054.022
2020;Novembro;MG;R$159.500.920;R$2.879;R$403.905.962;R$53.205.241;R$45.213;R$91.150.805;R$226.184.906
2020;Novembro;MS;R$217.739;R$8.442; R$ -   ;R$102.183;R$10.324;R$316.749;R$9.742.792
2020;Novembro;MT;R$5.783.619;-R$4;R$435;R$5.815.897;R$8.216;R$3.142.207;R$5.488.942
2020;Novembro;PA;R$10.020.983;R$579; R$ -   ;R$2.421.061;R$13.408;R$5.184.431;R$10.820.766
2020;Novembro;PB;R$6.436.500;-R$1.278; R$ -   ;R$3.674.219;R$17.856;R$1.412.328;R$4.149.123
2020;Novembro;PE;R$133.467.743;R$4.445; R$ -   ;R$33.761.987;R$11.873.529;R$51.467.386;R$59.296.760
2020;Novembro;PI;R$5.936;-R$4; R$ -   ;R$1.883.560; R$ -   ; R$ -   ;R$2.681.745
2020;Novembro;PR;R$495.268.318;R$14.395;R$181;R$8.451.930;R$32.281.257;R$246.435.714;R$487.753.410
2020;Novembro;RJ;R$268.258.536;-R$387;R$2.371.389;R$26.428.595;R$23.325.534;R$154.634.255;R$127.466.409
2020;Novembro;RN;R$1.338.069;R$66; R$ -   ;R$1.210.557;R$5.757;R$567.485;R$3.152.985
2020;Novembro;RO;R$52.958;R$596;R$708;R$203.933;R$20.549;R$26.784;R$5.237.788
2020;Novembro;RR;R$6.884;R$223; R$ -   ;R$858;R$7.040;R$107.334;R$61.948
2020;Novembro;RS;R$139.312.570;R$11.038;R$125.158.189;R$27.534.685;R$18.402;R$161.075.549;R$229.086.880
2020;Novembro;SC;R$1.060.365.459;-R$1.693;R$2.760;R$18.580.691;R$17.135.773;R$528.625.530;R$256.585.795
2020;Novembro;SE;R$11.927;R$299; R$ -   ;R$2.563.345;R$2.993;R$643.655;R$6.189.912
2020;Novembro;SP;R$2.339.871.225;R$15.572.155;R$1.411.100;R$81.927.798;R$199.783.137;R$1.033.096.749;R$1.583.899.038
2020;Novembro;TO;R$47.110;-R$15; R$ -   ;R$566.519; R$ -   ; R$ -   ;R$3.267.497
2020;Dezembro;AC;R$208.467; R$ -   ; R$ -   ;R$133.840;R$14.121;R$377.609;R$59.909
2020;Dezembro;AL;R$3.694.504;R$1.583; R$ -   ;R$726.542;R$5.838;R$55.020;R$7.407.940
2020;Dezembro;AM;R$78.038.976;R$31; R$ -   ;R$2.785.246;R$28.525;R$7.517.547;R$2.735.300
2020;Dezembro;AP;R$187.878;R$12; R$ -   ;R$363; R$ -   ;R$2.059;R$347.474
2020;Dezembro;BA;R$112.278.462;-R$445;R$17.878;R$23.497.198;R$5.520;R$84.641.733;R$87.692.581
2020;Dezembro;CE;R$76.937.169;-R$34; R$ -   ;R$15.070.373;R$12.497;R$32.842.812;R$32.420.940
2020;Dezembro;DF;R$3.803.652;R$319; R$ -   ;R$1.389.557;R$6.063;R$882.352;R$2.346.723
2020;Dezembro;ES;R$158.916.291;-R$87; R$ -   ;R$1.181.340;R$17.072.842;R$175.857.570;R$96.196.138
2020;Dezembro;GO;R$36.564.519;R$1.986;R$72.380;R$10.210.615;R$33.753;R$2.929.421;R$29.813.297
2020;Dezembro;MA;R$1.861.475;R$5.276; R$ -   ;R$3.799.173;R$19.200;R$213.176;R$925.348
2020;Dezembro;MG;R$145.532.872;-R$1.593;R$358.141.166;R$43.132.604;R$32.512;R$83.172.718;R$208.639.278
2020;Dezembro;MS;R$233.138;R$247; R$ -   ;R$79.900; R$ -   ;R$425.874;R$9.739.135
2020;Dezembro;MT;R$4.789.833;R$228; R$ -   ;R$5.248.892; R$ -   ;R$2.164.569;R$5.048.429
2020;Dezembro;PA;R$7.687.026;R$6.369; R$ -   ;R$2.130.926;R$35.344;R$5.411.818;R$13.992.472
2020;Dezembro;PB;R$8.841.253;-R$1.531; R$ -   ;R$3.905.007;R$6.018;R$2.572.361;R$4.767.367
2020;Dezembro;PE;R$144.173.232;R$6.273; R$ -   ;R$31.342.049;R$12.480.837;R$65.052.930;R$58.089.488
2020;Dezembro;PI;R$6.771;-R$3; R$ -   ;R$2.855.243;R$4.383;R$13.486;R$2.913.145
2020;Dezembro;PR;R$400.291.292;R$1.465;R$4.449;R$6.631.413;R$29.784.748;R$172.034.730;R$180.422.627
2020;Dezembro;RJ;R$266.902.473;R$4.690;R$2.837.517;R$22.410.489;R$28.939.919;R$147.045.826;R$128.566.539
2020;Dezembro;RN;R$647.176;-R$9; R$ -   ;R$1.267.541;R$13.310;R$440.552;R$5.096.474
2020;Dezembro;RO;R$11.160;-R$31;R$321;R$132.621;R$27.691; R$ -   ;R$4.773.411
2020;Dezembro;RR;R$3.947; R$ -   ; R$ -   ;R$335; R$ -   ;R$12.968;R$49.551
2020;Dezembro;RS;R$129.962.600;R$7.199;R$113.335.009;R$25.997.208;R$25.072;R$147.091.356;R$213.357.752
2020;Dezembro;SC;R$967.243.739;R$10.987;R$2.338;R$18.018.881;R$31.769.466;R$488.037.790;R$274.616.134
2020;Dezembro;SE;R$10.968;-R$1; R$ -   ;R$2.198.017;R$5.564;R$42.239;R$7.161.187
2020;Dezembro;SP;R$2.099.633.875;R$720.662;R$1.226.808;R$76.023.417;R$208.894.874;R$870.930.603;R$1.654.772.393
2020;Dezembro;TO;R$158;R$1.594; R$ -   ;R$274.492;R$2.830; R$ -   ;R$3.438.380
2021;Janeiro;AC;R$76.795; R$ -   ; R$ -   ;R$105.276; R$ -   ;R$3.546;R$59.271
2021;Janeiro;AL;R$5.715.775;R$1.586; R$ -   ;R$2.429.997; R$ -   ;R$1.998;R$6.400.694
2021;Janeiro;AM;R$66.881.522;-R$4; R$ -   ;R$2.939.902;R$56.217;R$10.996.827;R$3.330.146
2021;Janeiro;AP;R$807; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$794;R$663.626
2021;Janeiro;BA;R$83.900.455;R$126;R$21.850;R$27.972.324; R$ -   ;R$46.552.559;R$75.435.702
2021;Janeiro;CE;R$102.472.464;-R$19; R$ -   ;R$16.842.922;R$11.406;R$48.216.984;R$37.742.791
2021;Janeiro;DF;R$3.487.981;-R$83; R$ -   ;R$2.387.292; R$ -   ;R$855.703;R$2.298.761
2021;Janeiro;ES;R$215.579.432;-R$174; R$ -   ;R$1.363.284;R$12.337.993;R$163.818.867;R$73.147.104
2021;Janeiro;GO;R$35.618.837;R$3.230;R$116.879;R$6.626.553;R$29.809;R$6.825.784;R$25.577.128
2021;Janeiro;MA;R$7.710.140;R$38; R$ -   ;R$4.668.013;R$5.807;R$849.125;R$1.047.275
2021;Janeiro;MG;R$147.900.858;-R$698;R$436.924.546;R$30.888.802;R$24.705;R$75.671.372;R$182.697.199
2021;Janeiro;MS;R$200.202;R$117; R$ -   ;R$72.466;R$8.422;R$250.510;R$8.934.171
2021;Janeiro;MT;R$4.356.566;R$4.298; R$ -   ;R$7.512.334; R$ -   ;R$2.042.155;R$4.413.557
2021;Janeiro;PA;R$10.626.461;R$36; R$ -   ;R$2.336.151;R$8.412;R$6.217.641;R$19.921.940
2021;Janeiro;PB;R$6.269.372;-R$938; R$ -   ;R$3.506.356;R$40.141;R$1.366.776;R$3.952.917
2021;Janeiro;PE;R$136.804.719;R$4.949; R$ -   ;R$34.676.078;R$8.986.324;R$60.085.090;R$53.222.200
2021;Janeiro;PI;R$5.709;-R$4; R$ -   ;R$2.566.263;R$6.211;R$134;R$1.962.464
2021;Janeiro;PR;R$506.318.391;-R$857;R$343;R$9.528.243;R$53.149.864;R$218.835.937;R$163.627.000
