Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
6372eda11af978fc81f325b702dcfe83;18/12/2023;18/12/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;MA;DPF/ITZ/MA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4f3942423bb31cd7bf086e80e927e273;18/12/2023;18/12/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;TO;DPF/AGA/TO                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$5.050,00;;;;0;0;0;0;0;0;0;0;0;0
130e24e19697c4b29f9defdb782e267c;18/12/2023;18/12/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
419d1dcbc72c375d5a1ec8927f4e8476;18/12/2023;18/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$81.243,00;;;;0;0;0;0;0;0;0;0;0;0
5b2d40deb3f6e982cd1f5d53790ea7ec;18/12/2023;18/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
61d7aef2f76d671bf12196797955e19a;18/12/2023;18/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
947abf844a209ae8d2af94c0650dae77;18/12/2023;18/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$1.233.246,00;;;;0;0;0;0;0;0;0;0;0;0
2cff3b0244fb6f952dc1ea974d879eb5;18/12/2023;18/12/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
88eef0955483ec0d8abc3d6b8a125848;18/12/2023;18/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/MGA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$807.210,00;;;;0;0;0;0;0;0;0;0;0;0
5473c36e63d602f8a16424e65ea9bc41;18/12/2023;18/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
54c8077a3713597237f91535a6082b1f;18/12/2023;18/12/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;RJ;DPF/MCE/RJ                                                      ;Nao;                                                                                                                                ;0;0;0;5;R$1.032.800,00;;;;0;0;0;0;0;0;0;0;0;0
c53834016972623edc1069dbd957881a;18/12/2023;18/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$2.020,87;;;;0;0;0;0;0;0;0;0;0;0
ecf6a2eb4d97ec22a5f14b35f067af2d;18/12/2023;18/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$5.939,07;;;;0;0;0;0;0;0;0;0;0;0
e4bdab2536580c1980935fbe60d68c3f;18/12/2023;18/12/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;MA;SR/PF/MA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1bb7f857472eaf607b1af013c7571e29;18/12/2023;18/12/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;PR;DPF/FIG/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4c0fca208a08cdc2fabde634d4985de8;18/12/2023;18/12/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d2bf5875231cbfdd4ef1ea73aca4109a;18/12/2023;18/12/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
dde761efcf8f95f396b2a773933dccdb;18/12/2023;18/12/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3fd658c9b5bb0a55b0e921ae0f0afca1;18/12/2023;18/12/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c4389e9049b53cade58fa5f794deed44;26/12/2023;18/12/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
efca5e508b938cb98e36594f4142c85d;17/12/2023;17/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RS;DPF/SAG/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$121.000,00;;;;0;0;0;0;0;0;0;0;0;0
12656f338b190aef1d7229b71aac0b54;17/12/2023;17/12/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ef1a6e23162df20d5736d182862cfcaa;17/12/2023;17/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
66904ec6f96a126a8d3a838228f7996a;17/12/2023;17/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b77d100da7b517aa8f6efd8788244087;05/03/2023;16/12/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;PB;SR/PF/PB                                                        ;Nao;Peru                                                                                                                            ;0;4;0;0;R$3.910.541,62;;R$36.000.000,00;;0;0;0;0;0;0;0;0;0;0
1f4fbb733cdc47457a0b80ecb1cab020;16/10/2023;16/12/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
1cb06d3f310d20e069c008d6eeaf8ca3;01/12/2023;16/12/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;PB;DPF/CGE/PB                                                      ;Nao;                                                                                                                                ;0;0;0;8;R$18.336,00;;;;0;0;0;0;0;0;0;0;0;0
d789cca34b9c96af9a9c7abd264b2c7b;16/12/2023;16/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RS;DPF/SAG/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$57.588,00;;;;0;0;0;0;0;0;0;0;0;0
9abb30603f33d1a91c9eb7706884bafd;16/12/2023;16/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SC;SR/PF/SC                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$52.951,65;;;;0;0;0;0;0;0;0;0;0;0
a102ec7876a4db9c82186322f215c2d7;16/12/2023;16/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RJ;DPF/AIN/RJ                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
625a3754223a4d96dbc5f24f8eadae1f;16/12/2023;16/12/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f48f1f51b9574dafed6215ab8ba4a462;16/12/2023;16/12/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
133dcd22941f9a98e89e8242db81f928;19/12/2023;16/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SC;SR/PF/SC                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$33.180,00;;;;0;0;0;0;0;0;0;0;0;0
aab5eba7deedb1d08cd580042ce65c0f;21/12/2022;15/12/2023;Operacao Especial;Crimes Contra o Patrimônio                                                                                                      ;AP;SR/PF/AP                                                        ;Nao;                                                                                                                                ;2;0;0;10;R$605.750,00;;;;0;0;0;0;0;0;0;0;0;0
de65b485137dee678b586fde32cb71ba;30/12/2022;15/12/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;2;;;;;0;0;0;0;0;0;0;0;0;0
ad618589638ab89b7dc21582b5022bfd;20/07/2023;15/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;1;0;0;0;R$8.419,20;;;R$1.894,32;0;0;0;0;0;0;0;0;0;0
9f847db88bd6c6717e1785b876be5388;20/07/2023;15/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;1;0;0;0;R$6.153,60;;;R$1.384,56;0;0;0;0;0;0;0;0;0;0
fdf0814e69e12825fa6606c7f933e81d;12/09/2023;15/12/2023;Operacao Especial;Fraudes Bancárias                                                                                                               ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;4;;;;;0;0;0;0;0;0;0;0;0;0
39211b1ec2d7a3a82789acc7bc207ab6;17/10/2023;15/12/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;2;4;;;;;0;0;0;0;0;0;0;0;0;0
3e2c6e4682db79a62ceae8f451fa08b0;24/10/2023;15/12/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;MA;SR/PF/MA                                                        ;Nao;                                                                                                                                ;0;1;0;1;;;;;0;0;0;0;0;0;0;0;0;0
89c8ac121734d870a81b3bd621da956c;15/12/2023;15/12/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;SP;DPF/RPO/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6c354dd43238b1ed06a7e7e3b5298600;15/12/2023;15/12/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;SC;SR/PF/SC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b2cade9fa2438300660a5f15239f0d7a;15/12/2023;15/12/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a23c0e13d6808c1674246072b565c046;15/12/2023;15/12/2023;Operacao de Apoio;Tráfico de Armas                                                                                                                ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b433f394e8b0b86d6bd87ddabaec3195;15/12/2023;15/12/2023;Operacao de Apoio;Tráfico de Armas                                                                                                                ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
8b0b24e705ae1d6086e116f7da71faaa;15/12/2023;15/12/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;GO;SR/PF/GO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f14c1cab6ef43c806dc4d2a28d66d307;15/12/2023;15/12/2023;Operacao Simples ;Crimes Financeiros                                                                                                              ;RS;DPF/CXS/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$305.012,00;;;;1;0;0;1;0;0;0;0;0;1
47c25a3f4d9869bb9ef2ff6df0908538;15/12/2023;15/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;2;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
9317d9227c0bff46239c8d01cf64b870;15/12/2023;15/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$216.245,00;;;;0;0;0;0;0;0;0;0;0;0
c97afd8d1083043b25284746629ba03d;15/12/2023;15/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;BA;DPF/VDC/BA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
443882e9975d4f6829f05a2a326ee975;15/12/2023;15/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$783.744,00;;;R$2.818.125,00;0;0;0;0;0;0;0;0;0;0
5ad1e01e20c45a3a1514fee6c2dc9d0c;15/12/2023;15/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;DPF/GRA/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$18.466,00;;;;0;0;0;0;0;0;0;0;0;0
6c740b7a5c1982e3824fa2af7b93a605;15/12/2023;15/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;DPF/DVS/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$600,00;;;;0;0;0;0;0;0;0;0;0;0
237d4c407b32f6eca0a4564629c79c14;15/12/2023;15/12/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;PR;DPF/MGA/PR                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$2.281.816,00;;;;0;0;0;0;0;0;0;0;0;0
b3e83d7770141ba1e132a61dfeb858c3;15/12/2023;15/12/2023;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
2007d0325a087a0ee801fc5a8996b360;15/12/2023;15/12/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;MA;SR/PF/MA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
ee0acec6020327a325d68459ffcb8f7c;16/12/2023;15/12/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;PB;SR/PF/PB                                                        ;Nao;                                                                                                                                ;0;0;0;2;R$1.374,44;;;;0;0;0;0;0;0;0;0;0;0
93c547ec550b545c1ec6ef1636caabe0;20/12/2023;15/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MT;DPF/BRG/MT                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1b7cb66adc49d0417a576773564014f1;24/12/2023;15/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PB;SR/PF/PB                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$101.852,00;;;;1;0;1;0;0;0;0;0;0;0
9cba1a012850baf3b1aa6a367725ad5f;26/12/2023;15/12/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;AP;SR/PF/AP                                                        ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
6c43429b8fb6e50905d87c08b124fe34;27/12/2023;15/12/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;MS;DPF/NVI/MS                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$1.816,00;;;;0;0;0;0;0;0;0;0;0;0
6438c064c84294db38ce3b003765cfc2;27/12/2023;15/12/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;MS;DPF/NVI/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b079d4eaa47388a928f09ede6aa04b6b;23/09/2021;14/12/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;BA;DPF/ILS/BA                                                      ;Nao;                                                                                                                                ;0;0;0;2;;;;R$5.000,00;0;0;0;0;0;0;0;0;0;0
c8e6ace499cb03cebdbc0cc59841de5e;09/11/2021;14/12/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RS;SR/PF/RS                                                        ;Nao;                                                                                                                                ;1;2;0;10;R$19.923,52;;;;0;0;0;0;0;0;0;0;0;0
e7c8e3d5abd7114cd4dbeed0aad4bfc4;18/01/2022;14/12/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;2;R$31.478,63;;R$1.154.656,83;R$1.154.656,83;0;0;0;0;0;0;0;0;0;0
932878e1dc30bacd71f1a4245b8ba84b;24/03/2023;14/12/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;RO;DPF/JPN/RO                                                      ;Nao;Bolívia                                                                                                                         ;0;1;0;1;R$75.000,00;;;;0;0;0;0;0;0;0;0;0;0
950aee7c6a8298404cc820db4c1e4425;30/03/2023;14/12/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;SP;DPF/MII/SP                                                      ;Nao;                                                                                                                                ;0;0;0;4;;;;;0;0;0;0;0;0;0;0;0;0
a35d43f6bd3a5d01292380e852c409e0;02/05/2023;14/12/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;PR;GISE/PF/CAC/PR                                                  ;Nao;Paraguai                                                                                                                        ;1;1;0;16;;;R$450.000,00;;0;0;0;0;0;0;0;0;0;0
59a115ceb8bda74e08ec0bc5b41a0934;21/05/2023;14/12/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;SC;DPF/DCQ/SC                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$4.500,00;;;;0;0;0;0;0;0;0;0;0;0
82fffb5ca846e1c38f4704caafeea045;14/09/2023;14/12/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;PR;FORÇA TAREFA/PR                                                 ;Nao;Paraguai                                                                                                                        ;1;9;0;12;;;;;0;0;0;0;0;0;0;0;0;0
ff66c1e881a25e80d7605107dc9bfd94;18/09/2023;14/12/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
8693343558236d5b2329aa2ee75f2138;02/10/2023;14/12/2023;Operacao Especial;Crimes Contra o Patrimônio                                                                                                      ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;35;;;;;0;0;0;0;0;0;0;0;0;0
f49aaa52ce695c0e142956e56650d973;16/11/2023;14/12/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;SP;DPF/BRU/SP                                                      ;Nao;                                                                                                                                ;0;0;0;2;R$236.310,00;;;;0;0;0;0;0;0;0;0;0;0
591eb58bf3e309d7b16a8cd7562ccec5;28/11/2023;14/12/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;MA;SR/PF/MA                                                        ;Nao;                                                                                                                                ;0;0;0;4;;;;;0;0;0;0;0;0;0;0;0;0
c1de1dacf092b39e2ea916a0443a5660;30/11/2023;14/12/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;2;R$4.629,23;;;;0;0;0;0;0;0;0;0;0;0
8281d24e14b8e08760a2300f672fbb2c;09/12/2023;14/12/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;GO;SR/PF/GO                                                        ;Nao;                                                                                                                                ;0;0;0;16;R$1.006,00;;;;0;0;0;0;0;0;0;0;0;0
410587471432fb30380b34a5942c1616;09/12/2023;14/12/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;9;R$1.579.941,72;;R$120.520.903,63;R$200.000.000,00;0;0;0;0;0;0;0;0;0;0
d007d6e2745b9f2cce232f2e8e32c643;12/12/2023;14/12/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;PA;DPF/MBA/PA                                                      ;Nao;                                                                                                                                ;1;0;0;1;R$496.329,00;;;;0;0;0;0;0;0;0;0;0;0
d3c7221837ef2426da30298af9317b74;14/12/2023;14/12/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;MA;SR/PF/MA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
0ebdfdd5b18e5097d9a31ac997523231;14/12/2023;14/12/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
e13fdeecc78e3ba6fafb0a7ecd62e7c0;14/12/2023;14/12/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
0dc7a0c24cda0d4f0e71e35d4c14095e;14/12/2023;14/12/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d91b063712b6dc2ae2db1baae0274f7c;14/12/2023;14/12/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;SP;DPF/RPO/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
acb98d28d589d70d623cba6192e1235b;14/12/2023;14/12/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
43d1d6e65b20a9af42d2b4125a9065db;14/12/2023;14/12/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;SP;DPF/PDE/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b0732ed5812bd3cc4711fc9f4721dda8;14/12/2023;14/12/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;SP;DPF/RPO/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
783cef5fd84ac1d559d02172d898de8b;14/12/2023;14/12/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
520ae4a0070ee419aa891fcdc6847961;14/12/2023;14/12/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;SC;SR/PF/SC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6fb613f403579f053ed7f1b0c583ca52;14/12/2023;14/12/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
97f33971e323b8af40c28477e407599b;14/12/2023;14/12/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
57a91a31db086090a1ccb7bf0c933a1d;14/12/2023;14/12/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;MS;DPF/TLS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
642f9efde2b503c95c07eb238be302c9;14/12/2023;14/12/2023;Operacao de Apoio;Crimes Fazendários                                                                                                              ;MS;DPF/CRA/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4c6a2d2a3c80886be69c1cf92d5700a2;14/12/2023;14/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/TLS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$286.860,00;;;;0;0;0;0;0;0;0;0;0;0
d09600e21a33d8b8c59e8a05e91f7f34;14/12/2023;14/12/2023;Operacao de Apoio;Tráfico de Armas                                                                                                                ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
65e3cfb5d01e7b0a13abf85f43cbd49f;14/12/2023;14/12/2023;Operacao de Apoio;Crimes Financeiros                                                                                                              ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c4684c9d55e411e0a42fdac2b83a72a7;14/12/2023;14/12/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
c2d57473d1e15ba32fda4c922e176da2;14/12/2023;14/12/2023;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;PR;GISE/SR/PF/PR                                                   ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
cddaf8b03288749c50afecad7ac3c9a4;14/12/2023;14/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;2;0;0;0;R$69.877,20;;;;0;0;0;0;0;0;0;0;0;0
4bdd510aa8de72f8b72af48972a3d0f0;14/12/2023;14/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$50.512,00;;;;0;0;0;0;0;0;0;0;0;0
1feb5c884c1dad9a29711648a45d84ad;14/12/2023;14/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;GO;DPF/JTI/GO                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$162.077,00;;;R$93.417,50;0;0;0;0;0;0;0;0;0;0
4693fb5ec1681dded0e3ca057affc560;14/12/2023;14/12/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;PA;DPF/MBA/PA                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$1.459,00;;;;0;0;0;0;0;0;0;0;0;0
