dia_semana;mes;temporada;cidade;UF;regiao;pais;motivo;outro_motivo;selazer_atrativo;selazer_outro;senegocios_motivo;senegocios_outro;secongresso_motivo;secongresso_outro;atividades;atividades_outro;compahia;companhia_outro;organizacao_viagem;organizacao_viagem_outro;fonte_info;fonte_info_outro;pernoite;hospedagem;hospedagem_outro;reserva_hospdagem;reserva_hospedagem_outro;qt_pernoite;visita_outra_cidade;Cidade1;Cidade2;Cidade3;Cidade4;Cidade5;senao_motivo;senao_motivo_outro;agencia_passeiolocal;reserva_agencia;reserva_agencia_outro;guia_turismo;reserva_guia;reserva_guia_outro;g_transporteinterno;g_hospedagem;g_alimentacao;g_atrativosepasseios;g_compras;g_outros;g_total;g_totaldiario;g_totaldiarioind;obs_gastos;pessoasnosgastos;meio_transp_chegada;meio_transp_chegada_outro;meio_transp_interno;meio_transp_interno_outro;excpectativas;motivo_expectativas_negativas;1vez_na_cidade;visitou_3_anos;pretensao_retorno;motivo_retorno;motivo_retorno_outro;n_seguranca;n_acesso;n_transppubico;n_limpezaatrativos;n_comercio;n_qualidadehospedagem;n_atrativos;n_informacaoturistica;n_silizacaoturistica;n_opcpesdelazer;n_qualidadeprofguias;n_hospitalidade;n_gastronomia;n_precos;n_telefonia_internet;1_imagem;padrao;proxima_viagem;proxima_viagem_outro;id_genero;id_genero_outro;estado_civil;idade;instrucao;instrucao_outro;merc_trabalho;renda;dependente;Local;GPS;GPS2
quarta;julho;baixa;Arinos;MG;Sudeste;Brasil;Estudo ou cursos;0;;;;;;;Compra de produtos artesanais locais;;Grupo de excursao;;Instituicao onde Estuda;;Empresa em que trabalha/ Escola;;Nao;;;;;;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;30;;60;0;0;0;90;30;30;;1;Aviao;;Onibus coletivo;;Superou;;Sim;;Sim;Lazer;;8;8;7;9;7;;9;7;9;10;;10;10;6;8;Pampulha;;Sol e praia;;Feminino;;Solteiro;19;Ensino medio completo;;Estuda;Nao possui renda;;Museu;-199314035;-439385337
quarta;julho;baixa;Cristalina;GO;Centro-oeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais";;Familiares sem filhos;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;;;5;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;70;0;0;0;70;70;70;;1;Aviao;;Veiculo Alugado;;Atendeu em parte;;Sim;;Nao;;;1;10;;5;10;;10;10;10;10;;10;10;10;10;Nao sabe;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Solteiro;32;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);4;Aeroporto;-196323869;-439632871
quarta;julho;baixa;Orlando de Carvalho;PR;Sul;Brasil;Visita a amigos e parentes;0;;;;;;;"Compra de produtos artesanais locais;City tour; Diversao noturna";;Casal;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;;;15;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;1000;;50;100;0;0;1150;287.5;143.75;;2;Aviao;;Carro de amigos ou Parentes;;Atendeu em parte;;Nao;Sim;Sim;Visita a amigos e parentes;;5;10;;5;10;;10;10;10;5;;10;9;3;10;Pao de queijo;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Casado;43;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);2;Aeroporto;-196272317;-439669828
quarta;julho;baixa;Brasilia;DF;Centro-oeste;Brasil;Congressos e Convencoes;0;;;;;Participar como expositor / palestrante;;Nao respondeu;;Casal;;Empresa onde trabalha;;Empresa em que trabalha/ Escola;;Nao;;;;;;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;92;;7;0;0;0;99;99;99;;1;Onibus rodoviario;;Transporte privado por aplicativos ;;Atendeu plenamente;;Nao;Sim;Sim;Outro;Saude;10;10;;;;;;;;;;10;10;5;10;Gente nova;;Sol e praia;;Masculino;;Casado;40;Ensino fundamental incompleto;Fundamental incompleto ;Outro;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);4;Rodoviaria;;
quarta;julho;baixa;Araraquara;SP;Sudeste;Brasil;Negocios;0;;;Estabelecer parcerias;;;;Nao respondeu;;Viajou so;;Empresa onde trabalha;;Empresa em que trabalha/ Escola;;Nao;;;;;;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;45;;50;0;50;0;145;145;145;;1;Onibus rodoviario;; Taxi;;Atendeu plenamente;;Nao;Sim;Sim;Negocios;;8;8;;6;8;;6;6;6;6;;9;9;6;7;Agitacao ;;Contato com a natureza;;Masculino;;Casado;46;Ensino Superior completo;;Funcionario(a) publico(a);Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);3;Rodoviaria;;
quarta;julho;baixa;Vila Velha;ES;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"City tour; Diversao noturna";;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;;;7;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;50;;300;0;500;0;850;170;42.5;;4;Onibus rodoviario;;Transporte privado por aplicativos ;;Atendeu em parte;;Nao;Sim;Sim;Visita a amigos e parentes;;6;6;4;5;8;;8;8;6;8;;8;8;5;7;Nao sabe;;Nao sabe;;Masculino;;Casado;25;Ensino medio completo;;Assalariado(a) com carteira assinada;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);4;Rodoviaria;;
quarta;julho;baixa;Sao Jose dos Campos;SP;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;City tour;;Casal;;Agencia de viagens;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;;;3;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;36;;41;0;150;0;227;227;113.5;;2;Onibus rodoviario;;Taxi;;Atendeu plenamente;;Nao;Sim;Sim;Outro;Saude;4;10;;;9;;;;;;;10;10;10;8;Hospital Joao XXIII;;Contato com a natureza;;Feminino;;Outro;19;Ensino medio completo;;Assalariado(a) sem carteira assinada;Entre 7 SM e 10 SM (R$ 6.678.01 a R$ 9.540.00);3;Rodoviaria;;
quarta;julho;baixa;Sorocaba ;SP;Sudeste;Brasil;Negocios;0;;;Firmar convenios;;;;Nao respondeu;;Viajou so;;Empresa onde trabalha;;Empresa em que trabalha/ Escola;;Nao;;;;;;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;50;;20;0;0;0;70;5;5;;1;Onibus rodoviario;;Transporte privado por aplicativos ;;Superou;;Nao;Sim;Sim;Visita a amigos e parentes;;10;;;1;10;;;;;10;;10;;3;7;Parentes ;;Visitar locais historicos e culturais;;Feminino;;Casado;62;Sem instrucao formal;;Do Lar;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);5;Rodoviaria;;
quarta;julho;baixa;Ibiuna;SP;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;Diversao noturna;;Familiares sem filhos;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;;;7;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;;;;;;;;0;0;;;Onibus rodoviario;;Carro de amigos ou Parentes;;Superou;;Nao;Sim;Sim;Lazer;;10;8;;8;8;;9;9;10;10;;10;10;9;7;Familiares;;Contato com a natureza;;Feminino;;Solteiro;27;Ensino Superior completo;;Assalariado(a) com carteira assinada;Nao respondeu;;Mercado Central;-199230928;-439429941
quarta;julho;baixa;Campinas;SP;Sudeste;Brasil;Congressos e Convencoes;0;;;;;Participar como expositor / palestrante;;City tour;;Viajou so;;Empresa onde trabalha;;Empresa em que trabalha/ Escola;;Nao;;;;;;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;;;;;;;;0;0;;;Veiculo Proprio;;Veiculo Proprio;;Atendeu plenamente;;Nao;Sim;Sim;Lazer;;7;7;;7;6;;8;8;8;9;;8;8;8;8;Cidade bela;;Sol e praia;;Masculino;;Casado;64;Ensino medio completo;;Aposentado(a)/Pensionista;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);2;Mercado Central;-199229905;-439432398
quarta;julho;baixa;Vitoria ;ES;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Compras de outros tipos de produtos;City tour; Diversao noturna";;Casal;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;;;7;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;10;;10;25;0;0;45;15;15;;1;Onibus rodoviario;;Onibus rodoviario;;Superou;;Nao;Sim;Sim;Visita a amigos e parentes;;10;7;5;7;5;;7;7;7;;;10;10;10;5;Praca Sete;;Sol e praia;;Masculino;;Solteiro;36;Ensino fundamental incompleto;Fundamental incompleto ; Desempregado;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);3;Rodoviaria;;
quarta;julho;baixa;Carmopolis de Minas;MG;Sudeste;Brasil;Negocios;0;;;Reuniao de trabalho;;;;Visitar museu- monumentos historicos;;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;;;1;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;;;;;;;;0;0;;;Outro;Veiculo da Prefeitura ;Transporte privado por aplicativos ;;Superou;;Nao;Sim;Sim;Lazer;;9;8;;9;8;;8;8;7;9;;8;8;;8;Mercado Central;;Sol e praia;;Feminino;;Divorciado/ Separado;58;Ensino medio completo;;Aposentado(a)/Pensionista;Nao respondeu;;Mercado Central;-199230392;-439431998
quarta;julho;baixa;Rio Pomba;MG;Sudeste;Brasil;Compras;0;;;;;;;Nao respondeu;;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Nao;;;;;;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;20;50;100;0;170;170;170;;1;Onibus rodoviario;;Transporte privado por aplicativos ;;Atendeu plenamente;;Nao;Sim;Sim;Outro;Congressos;7;10;;7;10;;10;10;10;10;;10;10;5;10;Igrejinha da Pampulha;;Contato com a natureza;;Feminino;;Solteiro;33;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);3;Mercado Central;-19.9228725;-43.9432992
quarta;julho;baixa;Mariana ;MG;Sudeste;Brasil;Negocios;0;;;Atividade comercial ou industrial (vender ou comprar bens e servicos);;;;Compras de outros tipos de produtos;;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Nao;;;;;;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;480;;350;100;200;0;1130;226;113;;2;Onibus rodoviario;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;8;10;;7;10;;10;7;7;10;;10;10;5;10;Familia;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Solteiro;32;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);2;Mercado Central;-19.9228531;-43.9433302
quarta;julho;baixa;Sao Paulo;SP;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;Visitar museu- monumentos historicos;;Familiares com filhos;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;;;4;Sim;Ouro Preto;Brumadinho;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;20;0;100;0;120;120;120;;1;Aviao;;Transporte privado por aplicativos ;;Atendeu plenamente;;Sim;;Nao;;;7;10;;7;10;;10;10;10;10;;10;10;6;8;Mineirao;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Solteiro;29;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);8;Mercado Central;-19.9228949;-43.9432608
quarta;julho;baixa;Sao Paulo;SP;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar museu- monumentos historicos;City tour";;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;;;2;Sim;Ouro Preto;;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;400;;100;100;50;0;650;650;325;;2;Onibus de turismo/excursao;;Onibus de turismo/excursao;;Atendeu plenamente;;Sim;;Sim;Lazer;;10;10;;10;10;;10;10;10;10;10;10;10;5;10;Nao sabe;;Contato com a natureza;;Feminino;;Casado;28;Ensino medio completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);2;Mercado Central;-19.9228726;-43.9433191
quarta;julho;baixa;Sao Bernardo do Campo ;SP;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar museu- monumentos historicos; Diversao noturna";;Amigos;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;;;2;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;200;;60;20;0;0;280;280;280;;1;Onibus de turismo/excursao;;Onibus de turismo/excursao;;Atendeu plenamente;;Sim;;Sim;Lazer;;8;10;10;6;9;;10;10;9;10;10;10;10;6;10;Igrejinha da Pampulha;;Contato com a natureza;;Feminino;;Solteiro;25;Ensino medio completo;;Assalariado(a) com carteira assinada;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);3;Mercado Central;-19.9229009;-43.9433099
quarta;julho;baixa;Sao Paulo;SP;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais; Diversao noturna";;Amigos;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;;;2;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;1600;;300;200;100;0;2200;733.33;183.33;;4;Onibus rodoviario;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;7;9;8;8;10;;10;7;7;10;;10;10;8;10;Pao de queijo e cafe;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Casado;58;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);4;Mercado Central;-19.922888;-43.9433086
quarta;julho;baixa;Montes Claros;MG;Sudeste;Brasil;Saude: tratamento  consulta medica;0;;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais";;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Nao;;;;;;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;A empresa reservou/outra pessoa reservou;;Sim;Agencia de viagens que comprei o passeio antes da viagem;;200;;70;8;500;0;778;778;778;;1;Onibus de turismo/excursao;;Onibus de turismo/excursao;;Atendeu plenamente;;Sim;;Sim;Lazer;;10;10;;6;10;;10;4;10;4;;8;10;7;10;Nao sabe;;Sol e praia;;Masculino;;Solteiro;40;Ensino fundamental completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);9;Mercado Central;-19.9228833;-43.9432933
quarta;julho;baixa;Bauru;SP;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais; Diversao noturna";;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;;;3;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;100;;50;0;4000;0;4150;4150;4150;;1;Veiculo Proprio;;Veiculo Proprio;;Atendeu plenamente;;Nao;Sim;Sim;Outro;Compras;6;10;;6;10;;;;;10;;10;10;6;8;Centro da cidade;;Sol e praia;;Masculino;;Casado;48;Ensino Superior completo;;Empregador (mais de 2 empregados);Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);3;Mercado Central;-19.9228699;-43.9433157
quarta;julho;baixa;Niteroi;RJ;Sudeste;Brasil;Negocios;0;;;Reuniao de trabalho;;;;Nao respondeu;;Viajou so;;Empresa onde trabalha;;Empresa em que trabalha/ Escola;;Nao;;;;;;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;250;;0;150;0;0;400;57.14;57.14;;1;Onibus rodoviario;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;9;7;8;6;10;;10;10;10;10;;8;10;6;10;Mineirao;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Solteiro;29;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);1;Mercado Central;-19.9228837;-43.9432799
quarta;julho;baixa;Sao Paulo;SP;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;City tour;;Casal;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;;;4;Nao;;;;;;Condicao financeira;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;500;;300;0;400;0;1200;1200;600;;2;"	Onibus rodoviario";;Onibus coletivo;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;10;10;;7;10;;10;10;10;;;10;10;8;10;Mercado central;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Casado;39;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);3;Mercado Central;-19.9228776;-43.9433271
quarta;julho;baixa;Governador Valadares ;MG;Sudeste;Brasil;Saude: tratamento  consulta medica;0;;;;;;;Nao respondeu;;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Internet;;Nao;;;;;;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;800;;0;200;250;0;1250;312.5;312.5;;1;Aviao;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;8;10;;7;10;;10;10;10;10;10;10;10;8;10;Diversidade;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Solteiro;28;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);2;Mercado Central;-19.9228747;-43.9433489
quarta;julho;baixa;Guanhaes;MG;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;Nao respondeu;;Familiares com filhos;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;;;5;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;100;;50;0;1000;0;1150;1150;575;;2;Carro de amigos ou Parentes;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Outro;Compras;8;10;;7;9;;7;10;10;10;;10;10;6;10;Montanhas ;;Sol e praia;;Masculino;;Casado;51;Pos-graduacao/ Mestrado/ Doutorado completo;;Assalariado(a) com carteira assinada;Acima de 10 SM (R$ 9.540.00);2;Mercado Central;-19.9230852;-43.9431675
quarta;julho;baixa;Uberlandia;MG;Sudeste;Brasil;Saude: tratamento  consulta medica;0;;;;;;;Nao respondeu;;Familiares com filhos;;Sem pacote_eu mesmo(a) organizei;;Internet;;Nao;;;;;;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;Site da agencia/ e-mail/ antes da viagem;;Sim;Agencia de viagens que comprei o passeio antes da viagem;;0;;0;500;0;0;500;50;25;;2;Aviao;;Transporte privado por aplicativos ;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;8;7;;9;;;10;;9;8;8;10;8;7;8;Cidade arborizada;;Contato com a natureza;;Feminino;;Solteiro;37;Pos-graduacao/ Mestrado/ Doutorado completo;;Assalariado(a) com carteira assinada;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);3;Museu;-19.9321404;-43.9372308
quarta;julho;baixa;Ipatinga ;MG;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;Nao respondeu;;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;;;14;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;125;;230;65;100;0;520;34.67;17.33;;2;Onibus rodoviario;;Transporte privado por aplicativos ;;Atendeu plenamente;;Nao;Sim;Sim;Lazer;;7;9;;9;9;;9;7;9;10;;10;10;8;9;Pampulha;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Casado;43;Ensino medio completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);2;Museu;-19.9316123;-43.937718
quarta;julho;baixa;Brasilia;DF;Centro-oeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais";;Familiares com filhos;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;;;3;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;95;;150;0;60;0;305;43.57;43.57;;1;Aviao;;Transporte privado por aplicativos ;;Superou;;Sim;;Sim;Visita a amigos e parentes;;7;10;;7;9;;9;9;9;10;;10;10;8;10;Mineirao;;Contato com a natureza;;Feminino;;Solteiro;23;Ensino Superior completo;;Estuda;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);3;Museu;-19.9314641;-43.9386477
quarta;julho;baixa;Barbacena;MG;Sudeste;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais";;Casal;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;;;6;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;150;35;135;0;320;80;80;;1;Aviao;;Transporte privado por aplicativos ;;Atendeu plenamente;;Nao;Nao;Sim;Visita a amigos e parentes;;8;10;;8;9;;9;;9;10;;10;10;8;10;Savassi;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Solteiro;31;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);2;Museu;-19.9315396;-43.9386153
quarta;julho;baixa;Xerem;RJ;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;Visitar parques naturais;;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;;;3;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;0;0;100;0;100;100;100;;1;Aviao;;Transporte privado por aplicativos ;;Atendeu plenamente;;Sim;;Sim;Lazer;;9;10;;9;10;;;10;10;10;;9;10;10;10;Cafe mineiro ;;Contato com a natureza;;Feminino;;Solteiro;32;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);3;Aeroporto;-19.6273229;-43.9662199
quarta;julho;baixa;Patos de Minas;MG;Sudeste;Brasil;Saude: tratamento  consulta medica;0;;;;;;;"Compra de produtos artesanais locais;Compras de outros tipos de produtos";;Familiares com filhos;;Outra;Prefeitura;Outro;Prefeitura;Nao;;;;;;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;1000;;100;100;0;0;1200;400;400;;1;Aviao;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;8;10;;7;9;;10;10;9;10;;10;10;8;10;Casa;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Solteiro;45;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);1;Aeroporto;-19.6273229;-43.9662199
quarta;setembro;alta;Araguari;MG;Sudeste;Brasil;Congressos e Convencoes;0;;;;;Participar como expositor / palestrante;;City tour;;Viajou so;;Instituicao onde Estuda;;Empresa em que trabalha/ Escola;;Nao;;;;;;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;1800;;200;100;0;0;2100;700;350;;2;Aviao;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;7;10;;7;10;;10;10;10;10;;10;10;10;10;Familia reunida;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Casado;51;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);5;Aeroporto;-19.6273229;-43.9662199
quarta;setembro;alta;Uberlandia;MG;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;City tour;;Casal;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;;;5;Nao;;;;;;Condicao financeira;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;2000;;300;0;0;0;2300;328.57;164.29;;2;Aviao;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;7;10;;5;7;;9;9;9;10;;10;10;10;10;Familia;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Casado;45;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);2;Aeroporto;-19.7394892;-43.9482924
quarta;setembro;alta;Goiania;GO;Centro-oeste;Brasil;Negocios;0;;;Atividade comercial ou industrial (vender ou comprar bens e servicos);;;;Nao respondeu;;Viajou so;;Empresa onde trabalha;;Empresa em que trabalha/ Escola;;Nao;;;;;;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;1000;;400;150;0;0;1550;221.43;221.43;;1;Aviao;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;10;10;;10;10;;10;10;10;10;;10;10;10;10;Pao de queijo;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Solteiro;44;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);2;Aeroporto;-19.6393778;-43.9541363
